island,region_order,sheet,site_no,site_candidates,site_lat,site_lon,individual_id,corolla_id,cx,cy,source_component_id,split_piece,split_status,corolla_len_mm,corolla_width_mm,wl_ratio,fold_check,merge_check,fragment_check,corolla_area_mm2,guide_area_mm2,guide_cov_pct,n_spots,spot_density_cm2,guide_extent_rel,guide_present,brown_frac,degraded_flag,prov_mouth_diam_mm,prov_tube_depth_mm,prov_n_lobes,solidity,aspect,exclude,n_strong_spots,n_weak_recovered_spots,n_large_spot_clusters,guide_cov_strong_pct,guide_cov_weak_recovered_pct,mean_spot_area_mm2,median_spot_area_mm2,max_spot_area_mm2,brown_overlap_pct_of_spots,n_oxidized_recovered_spots,guide_area_incl_oxidized_mm2,guide_cov_incl_oxidized_pct,spot_qc_source,scale_source,scale_qc,mm_per_px,px_per_cm,ruler_spacing_cv,ruler_tick_count,ruler_regular_interval_count,ruler_baseline_y,ruler_tick_x,corolla_length_ruler_mm,corolla_max_span_ruler_mm,corolla_area_ruler_mm2,flat_lobe_length_mm,flat_tube_length_mm,flat_throat_span_mm,flat_mid_tube_width_mm,flat_basal_tube_width_mm,prov_mouth_diameter_ruler_mm,prov_entrance_area_mm2,mouth_to_tube_length_ratio,flat_tube_taper_ratio,flat_tube_slenderness,guide_cov_tube_pct,guide_cov_lobes_pct,flat_incision_rel,flat_throat_openness,guide_centroid_rel,flat_n_lobes,fold_state_auto,mouth_proxy_assumption,orientation_confidence,orientation_source,sinus_source,visitor_trait_qc,fold_state_reviewed,visible_lobes_reviewed,fold_state_source
Oshima,1,oshima1(2),1,,,,,1,921,858,1,1,not_triggered,38.44,29.89,0.778,,,,786.6,26.932,3.424,45,5.721,0.854,1,0.118,1,7.09,32.47,4,0.886,1.24,,37,8,3,3.052,0.372,0.5985,0.0573,9.914,0.0,189,84.222,10.707,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80,38.439,28.871,786.601,6.374,31.98,26.585,23.707,13.97,8.462,56.244,0.2646,1.903,1.349,3.778,0.0,0.1658,0.9208,0.1437,4,opened_or_broad,flat_span_over_pi,0.2094,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,1,oshima1(2),1,,,,,2,1473,876,2,1,not_triggered,36.41,28.96,0.795,,,,703.4,20.459,2.908,48,6.824,0.317,1,0.003,0,15.69,29.96,3,0.817,1.17,,42,6,2,2.494,0.415,0.4262,0.0968,8.5161,0.0,160,59.685,8.485,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80,36.407,27.872,703.426,6.36,29.962,24.638,22.267,13.801,7.843,48.306,0.2618,1.7853,1.3455,3.307,0.0,0.1747,0.884,0.1607,3,opened_or_broad,flat_span_over_pi,0.2995,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,1,oshima1(2),1,,,,,3,747,1836,3,1,not_triggered,49.02,41.32,0.843,,,,1233.1,375.992,30.491,275,22.301,0.818,1,0.001,0,10.65,35.5,5,0.801,1.15,,127,148,4,26.503,3.988,1.3672,0.1147,274.0785,0.0,1336,470.709,38.173,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80,49.022,33.621,1233.138,17.451,31.486,38.185,27.601,19.981,12.155,116.03,0.386,1.911,1.1408,44.328,3.702,0.356,1.1357,0.3382,5,opened_or_broad,flat_span_over_pi,0.2006,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,1,oshima1(2),1,,,,,4,718,2580,5,1,not_triggered,41.49,33.1,0.798,,,,958.0,65.498,6.837,43,4.488,0.611,1,0.008,0,19.24,32.18,3,0.856,1.26,,40,3,2,6.8,0.037,1.5232,0.1004,44.1003,0.0,320,112.373,11.73,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80,41.487,30.912,958.042,7.014,34.388,31.073,27.178,17.441,9.891,76.833,0.2876,1.7816,1.2653,7.823,0.018,0.1691,1.0052,0.1411,3,opened_or_broad,flat_span_over_pi,0.1838,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,1,oshima1(2),1,,,,,5,1617,2698,6,1,not_triggered,41.74,31.5,0.755,,,,914.9,133.527,14.594,120,13.116,0.856,1,0.029,0,8.84,35.49,5,0.906,1.32,,104,16,5,13.569,1.026,1.1127,0.1864,38.086,0.0,734,232.724,25.437,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80,41.741,29.549,914.959,5.854,35.802,27.686,26.585,13.547,8.813,60.997,0.2462,2.0438,1.3467,16.099,0.226,0.1402,0.937,0.3352,5,opened_or_broad,flat_span_over_pi,0.0852,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
