island,sheet,corolla_id,spot_id,cx,cy,area_mm2,equivalent_diameter_mm,detection_class,strong_pixel_fraction,mean_a_minus_b,median_a_minus_b,brown_overlap_pct,large_cluster_check,exclude_FILL
Toshima,toshima6~8,1,100,357.21,1172.45,0.2366,0.5488,mixed,0.97,13.091,11.0,0.0,,
Toshima,toshima6~8,1,101,416.0,1172.5,0.1147,0.3821,strong,1.0,6.562,5.5,0.0,,
Toshima,toshima6~8,1,102,303.36,1173.21,0.2007,0.5055,mixed,0.857,11.0,10.5,0.0,,
Toshima,toshima6~8,1,103,391.8,1173.5,0.0717,0.3021,mixed,0.9,2.9,3.0,0.0,,
Toshima,toshima6~8,1,104,315.12,1174.59,0.1219,0.3939,mixed,0.882,8.059,8.0,0.0,,
Toshima,toshima6~8,1,105,349.97,1175.51,0.2652,0.5811,mixed,0.946,9.568,8.0,0.0,,
Toshima,toshima6~8,1,106,245.28,1176.0,0.2294,0.5404,mixed,0.969,8.625,8.5,0.0,,
Toshima,toshima6~8,1,107,277.13,1181.17,0.2151,0.5233,mixed,0.933,14.367,14.0,0.0,,
Toshima,toshima6~8,1,108,209.45,1183.33,0.7885,1.002,mixed,0.755,12.636,13.0,0.0,,
Toshima,toshima6~8,1,109,399.0,1184.4,0.0358,0.2136,weak_recovered,0.0,1.8,2.0,0.0,,
Toshima,toshima6~8,1,110,319.85,1185.96,0.1864,0.4871,mixed,0.923,13.0,11.5,0.0,,
Toshima,toshima6~8,1,111,221.0,1187.5,0.0143,0.1351,strong,1.0,11.0,11.0,0.0,,
Toshima,toshima6~8,1,112,351.5,1192.0,0.0143,0.1351,mixed,0.5,1.5,1.5,0.0,,
Toshima,toshima6~8,1,113,307.49,1193.99,0.5591,0.8438,mixed,0.872,17.359,17.0,0.0,,
Toshima,toshima6~8,1,114,222.5,1194.0,0.0143,0.1351,strong,1.0,3.5,3.5,0.0,,
Toshima,toshima6~8,1,115,321.05,1197.05,0.1505,0.4378,mixed,0.19,3.143,4.0,0.0,,
Toshima,toshima6~8,1,116,415.0,1200.0,0.0215,0.1655,weak_recovered,0.0,-1.0,-1.0,0.0,,
Toshima,toshima6~8,1,117,297.21,1200.54,0.2007,0.5055,mixed,0.929,13.75,13.5,0.0,,
Toshima,toshima6~8,1,118,255.86,1200.82,0.2007,0.5055,mixed,0.929,15.429,15.0,0.0,,
Toshima,toshima6~8,1,119,211.5,1202.09,0.2294,0.5404,mixed,0.656,7.375,7.0,0.0,,
Toshima,toshima6~8,1,120,351.44,1203.33,0.0645,0.2866,strong,1.0,7.333,6.0,0.0,,
Toshima,toshima6~8,1,121,385.11,1203.82,32.0788,6.3909,mixed,0.971,24.852,22.0,0.0,check,
Toshima,toshima6~8,1,122,230.89,1206.67,0.0645,0.2866,mixed,0.889,5.111,4.0,0.0,,
Toshima,toshima6~8,1,123,263.51,1207.41,0.2939,0.6117,mixed,0.78,23.732,19.0,0.0,,
Toshima,toshima6~8,1,124,252.0,1207.5,0.043,0.234,weak_recovered,0.0,7.167,7.5,0.0,,
Toshima,toshima6~8,1,125,420.16,1208.14,0.2652,0.5811,mixed,0.541,8.757,8.0,0.0,,
Toshima,toshima6~8,1,126,328.22,1213.43,0.2652,0.5811,mixed,0.784,10.973,9.0,0.0,,
Toshima,toshima6~8,1,127,351.36,1213.91,0.0789,0.3169,weak_recovered,0.0,0.455,1.0,0.0,,
Toshima,toshima6~8,1,128,427.5,1217.5,0.0143,0.1351,weak_recovered,0.0,1.0,1.0,0.0,,
Toshima,toshima6~8,1,129,238.64,1219.0,0.0789,0.3169,mixed,0.636,5.364,4.0,0.0,,
Toshima,toshima6~8,1,130,256.5,1221.0,0.0143,0.1351,weak_recovered,0.0,-1.0,-1.0,0.0,,
Toshima,toshima6~8,1,131,293.69,1222.05,19.4695,4.9789,mixed,0.89,22.035,21.0,0.0,check,
Toshima,toshima6~8,1,132,350.8,1225.4,0.0717,0.3021,weak_recovered,0.0,4.6,5.0,0.0,,
Toshima,toshima6~8,1,133,332.5,1232.5,0.0287,0.1911,weak_recovered,0.0,1.75,2.0,0.0,,
Toshima,toshima6~8,1,134,224.2,1235.72,6.3656,2.8469,mixed,0.832,17.341,17.0,0.0,check,
Toshima,toshima6~8,1,135,323.47,1245.0,0.1362,0.4164,mixed,0.316,5.737,6.0,0.0,,
Toshima,toshima6~8,1,136,270.67,1245.67,0.0215,0.1655,weak_recovered,0.0,2.0,2.0,0.0,,
Toshima,toshima6~8,1,137,331.0,1248.5,0.0143,0.1351,weak_recovered,0.0,8.0,8.0,0.0,,
Toshima,toshima6~8,1,138,394.82,1256.0,0.2366,0.5488,weak_recovered,0.0,6.545,7.0,0.0,,
Toshima,toshima6~8,1,,322.16,988.85,0.4373,0.7462,oxidized_recovered,0.0,-11.689,-12.0,,,
Toshima,toshima6~8,1,,331.67,990.93,0.1075,0.37,oxidized_recovered,0.0,-13.533,-14.0,,,
Toshima,toshima6~8,1,,325.5,993.5,0.0287,0.1911,oxidized_recovered,0.0,-8.0,-8.5,,,
Toshima,toshima6~8,1,,352.17,994.58,0.172,0.468,oxidized_recovered,0.0,-4.458,-3.0,,,
Toshima,toshima6~8,1,,340.9,995.05,0.2939,0.6117,oxidized_recovered,0.0,-7.415,-7.0,,,
Toshima,toshima6~8,1,,330.33,997.33,0.1075,0.37,oxidized_recovered,0.0,-4.333,-4.0,,,
Toshima,toshima6~8,1,,316.92,997.75,0.086,0.3309,oxidized_recovered,0.0,-7.5,-7.0,,,
Toshima,toshima6~8,1,,348.22,997.78,0.0645,0.2866,oxidized_recovered,0.0,-6.778,-6.0,,,
Toshima,toshima6~8,1,,329.5,1002.0,0.0143,0.1351,oxidized_recovered,0.0,-3.5,-3.5,,,
Toshima,toshima6~8,1,,326.0,1002.25,0.0287,0.1911,oxidized_recovered,0.0,-3.25,-3.0,,,
Toshima,toshima6~8,1,,319.75,1004.5,0.086,0.3309,oxidized_recovered,0.0,-5.5,-5.0,,,
Toshima,toshima6~8,1,,333.0,1005.0,0.0645,0.2866,oxidized_recovered,0.0,-2.889,-1.0,,,
Toshima,toshima6~8,1,,324.5,1005.5,0.0287,0.1911,oxidized_recovered,0.0,-7.0,-6.5,,,
Toshima,toshima6~8,1,,270.76,1006.43,0.1505,0.4378,oxidized_recovered,0.0,-8.095,-9.0,,,
Toshima,toshima6~8,1,,345.86,1006.64,0.1004,0.3575,oxidized_recovered,0.0,-4.143,-3.5,,,
Toshima,toshima6~8,1,,329.0,1007.0,0.0215,0.1655,oxidized_recovered,0.0,-15.0,-15.0,,,
Toshima,toshima6~8,1,,262.75,1009.5,0.0573,0.2702,oxidized_recovered,0.0,-6.375,-6.5,,,
Toshima,toshima6~8,1,,306.0,1009.5,0.0143,0.1351,oxidized_recovered,0.0,-8.0,-8.0,,,
Toshima,toshima6~8,1,,321.5,1009.5,0.0287,0.1911,oxidized_recovered,0.0,-5.0,-5.5,,,
Toshima,toshima6~8,1,,303.0,1010.0,0.0215,0.1655,oxidized_recovered,0.0,-2.333,-2.0,,,
Toshima,toshima6~8,1,,324.4,1010.4,0.0358,0.2136,oxidized_recovered,0.0,-5.4,-6.0,,,
Toshima,toshima6~8,1,,317.0,1010.5,0.0143,0.1351,oxidized_recovered,0.0,-3.0,-3.0,,,
Toshima,toshima6~8,1,,335.67,1010.67,0.0215,0.1655,oxidized_recovered,0.0,-3.667,-4.0,,,
Toshima,toshima6~8,1,,311.77,1011.13,0.2222,0.5319,oxidized_recovered,0.0,-6.194,-6.0,,,
Toshima,toshima6~8,1,,271.0,1011.5,0.0143,0.1351,oxidized_recovered,0.0,-6.0,-6.0,,,
Toshima,toshima6~8,1,,265.0,1012.25,0.0287,0.1911,oxidized_recovered,0.0,-3.0,-2.0,,,
Toshima,toshima6~8,1,,283.33,1013.0,0.0215,0.1655,oxidized_recovered,0.0,-4.667,-5.0,,,
Toshima,toshima6~8,1,,254.67,1013.33,0.0215,0.1655,oxidized_recovered,0.0,-13.0,-13.0,,,
Toshima,toshima6~8,1,,230.91,1013.77,0.1577,0.4481,oxidized_recovered,0.0,-7.318,-8.0,,,
Toshima,toshima6~8,1,,361.23,1014.62,0.3799,0.6955,oxidized_recovered,0.0,-9.906,-10.0,,,
Toshima,toshima6~8,1,,264.5,1015.0,0.0143,0.1351,oxidized_recovered,0.0,-4.0,-4.0,,,
Toshima,toshima6~8,1,,300.5,1016.0,0.0143,0.1351,oxidized_recovered,0.0,-2.5,-2.5,,,
Toshima,toshima6~8,1,,343.91,1016.11,0.3297,0.648,oxidized_recovered,0.0,-6.891,-5.0,,,
Toshima,toshima6~8,1,,304.12,1016.25,0.0573,0.2702,oxidized_recovered,0.0,-3.75,-3.5,,,
Toshima,toshima6~8,1,,352.5,1016.33,0.043,0.234,oxidized_recovered,0.0,-9.833,-10.0,,,
Toshima,toshima6~8,1,,250.91,1017.18,0.0789,0.3169,oxidized_recovered,0.0,-6.818,-7.0,,,
Toshima,toshima6~8,1,,259.67,1018.0,0.0215,0.1655,oxidized_recovered,0.0,-7.333,-9.0,,,
Toshima,toshima6~8,1,,349.75,1018.25,0.0287,0.1911,oxidized_recovered,0.0,-4.5,-4.5,,,
Toshima,toshima6~8,1,,282.2,1019.2,0.0717,0.3021,oxidized_recovered,0.0,-7.2,-7.5,,,
Toshima,toshima6~8,1,,238.58,1020.58,0.086,0.3309,oxidized_recovered,0.0,-10.583,-12.5,,,
Toshima,toshima6~8,1,,255.17,1020.83,0.043,0.234,oxidized_recovered,0.0,-5.333,-5.0,,,
Toshima,toshima6~8,1,,224.0,1021.0,0.0215,0.1655,oxidized_recovered,0.0,2.667,3.0,,,
Toshima,toshima6~8,1,,262.5,1021.0,0.0143,0.1351,oxidized_recovered,0.0,-3.5,-3.5,,,
Toshima,toshima6~8,1,,335.25,1021.0,0.0287,0.1911,oxidized_recovered,0.0,-2.25,-2.5,,,
Toshima,toshima6~8,1,,353.75,1021.58,0.086,0.3309,oxidized_recovered,0.0,-9.917,-10.0,,,
Toshima,toshima6~8,1,,244.38,1021.77,0.0932,0.3445,oxidized_recovered,0.0,-9.462,-10.0,,,
Toshima,toshima6~8,1,,320.5,1023.0,0.0143,0.1351,oxidized_recovered,0.0,-7.0,-7.0,,,
Toshima,toshima6~8,1,,329.33,1023.67,0.0215,0.1655,oxidized_recovered,0.0,-1.667,-1.0,,,
Toshima,toshima6~8,1,,252.43,1024.29,0.0502,0.2528,oxidized_recovered,0.0,-18.714,-17.0,,,
Toshima,toshima6~8,1,,284.5,1024.5,0.0287,0.1911,oxidized_recovered,0.0,-9.75,-9.5,,,
Toshima,toshima6~8,1,,364.67,1025.33,0.0215,0.1655,oxidized_recovered,0.0,-21.333,-21.0,,,
Toshima,toshima6~8,1,,258.5,1025.5,0.0143,0.1351,oxidized_recovered,0.0,-0.5,-0.5,,,
Toshima,toshima6~8,1,,265.5,1025.5,0.0143,0.1351,oxidized_recovered,0.0,-1.0,-1.0,,,
Toshima,toshima6~8,1,,321.0,1025.5,0.0143,0.1351,oxidized_recovered,0.0,-23.5,-23.5,,,
Toshima,toshima6~8,1,,239.2,1025.6,0.0358,0.2136,oxidized_recovered,0.0,-6.4,-6.0,,,
Toshima,toshima6~8,1,,242.5,1026.0,0.0143,0.1351,oxidized_recovered,0.0,-5.5,-5.5,,,
Toshima,toshima6~8,1,,291.35,1026.02,0.6165,0.886,oxidized_recovered,0.0,-8.174,-9.0,,,
Toshima,toshima6~8,1,,316.9,1027.0,0.0717,0.3021,oxidized_recovered,0.0,-5.1,-3.5,,,
Toshima,toshima6~8,1,,281.0,1027.5,0.0143,0.1351,oxidized_recovered,0.0,-9.0,-9.0,,,
Toshima,toshima6~8,1,,309.71,1028.14,0.0502,0.2528,oxidized_recovered,0.0,-3.0,-3.0,,,
Toshima,toshima6~8,1,,273.5,1029.5,0.0143,0.1351,oxidized_recovered,0.0,-6.5,-6.5,,,
Toshima,toshima6~8,1,,279.0,1029.5,0.0143,0.1351,oxidized_recovered,0.0,-5.5,-5.5,,,
Toshima,toshima6~8,1,,295.43,1029.71,0.0502,0.2528,oxidized_recovered,0.0,-16.286,-16.0,,,
Toshima,toshima6~8,1,,361.0,1030.5,0.0143,0.1351,oxidized_recovered,0.0,-15.0,-15.0,,,
Toshima,toshima6~8,1,,261.88,1030.62,0.0573,0.2702,oxidized_recovered,0.0,-7.5,-8.0,,,
Toshima,toshima6~8,1,,364.0,1031.5,0.0143,0.1351,oxidized_recovered,0.0,-18.0,-18.0,,,
Toshima,toshima6~8,1,,246.71,1031.55,0.4444,0.7523,oxidized_recovered,0.0,-8.177,-8.0,,,
Toshima,toshima6~8,1,,267.5,1032.0,0.0143,0.1351,oxidized_recovered,0.0,5.0,5.0,,,
Toshima,toshima6~8,1,,303.5,1032.0,0.0143,0.1351,oxidized_recovered,0.0,-2.5,-2.5,,,
Toshima,toshima6~8,1,,312.6,1033.2,0.0358,0.2136,oxidized_recovered,0.0,-4.4,-5.0,,,
Toshima,toshima6~8,1,,258.5,1034.0,0.0287,0.1911,oxidized_recovered,0.0,-4.75,-5.5,,,
Toshima,toshima6~8,1,,263.5,1034.5,0.0143,0.1351,oxidized_recovered,0.0,-7.0,-7.0,,,
Toshima,toshima6~8,1,,231.0,1035.25,0.0287,0.1911,oxidized_recovered,0.0,2.25,2.5,,,
Toshima,toshima6~8,1,,270.5,1035.5,0.0143,0.1351,oxidized_recovered,0.0,5.0,5.0,,,
Toshima,toshima6~8,1,,296.5,1035.77,0.3441,0.6619,oxidized_recovered,0.0,-7.875,-7.5,,,
Toshima,toshima6~8,1,,276.5,1037.0,0.0143,0.1351,oxidized_recovered,0.0,-3.0,-3.0,,,
Toshima,toshima6~8,1,,310.56,1037.69,0.1147,0.3821,oxidized_recovered,0.0,-7.688,-5.5,,,
Toshima,toshima6~8,1,,223.5,1038.5,0.0143,0.1351,oxidized_recovered,0.0,-3.5,-3.5,,,
Toshima,toshima6~8,1,,288.4,1039.2,0.1075,0.37,oxidized_recovered,0.0,-13.2,-12.0,,,
Toshima,toshima6~8,1,,260.8,1039.4,0.0358,0.2136,oxidized_recovered,0.0,-4.2,-5.0,,,
Toshima,toshima6~8,1,,323.0,1039.5,0.0287,0.1911,oxidized_recovered,0.0,-9.75,-10.0,,,
Toshima,toshima6~8,1,,230.44,1039.89,0.0645,0.2866,oxidized_recovered,0.0,-7.778,-8.0,,,
Toshima,toshima6~8,1,,379.7,1040.4,0.0717,0.3021,oxidized_recovered,0.0,-8.6,-8.0,,,
Toshima,toshima6~8,1,,273.33,1040.67,0.0215,0.1655,oxidized_recovered,0.0,-13.333,-11.0,,,
Toshima,toshima6~8,1,,347.0,1041.5,0.0143,0.1351,oxidized_recovered,0.0,4.0,4.0,,,
Toshima,toshima6~8,1,,217.0,1041.59,0.1935,0.4964,oxidized_recovered,0.0,-4.778,-4.0,,,
Toshima,toshima6~8,1,,245.83,1041.83,0.043,0.234,oxidized_recovered,0.0,-6.833,-6.0,,,
Toshima,toshima6~8,1,,320.65,1043.61,0.1649,0.4582,oxidized_recovered,0.0,-11.522,-13.0,,,
Toshima,toshima6~8,1,,258.0,1044.0,0.0215,0.1655,oxidized_recovered,0.0,5.333,6.0,,,
Toshima,toshima6~8,1,,275.5,1044.2,0.0717,0.3021,oxidized_recovered,0.0,-14.8,-16.5,,,
Toshima,toshima6~8,1,,251.5,1044.5,0.0287,0.1911,oxidized_recovered,0.0,5.25,5.5,,,
Toshima,toshima6~8,1,,229.0,1045.0,0.0502,0.2528,oxidized_recovered,0.0,-11.286,-11.0,,,
Toshima,toshima6~8,1,,337.56,1045.74,0.1935,0.4964,oxidized_recovered,0.0,-10.0,-12.0,,,
Toshima,toshima6~8,1,,237.75,1046.0,0.1147,0.3821,oxidized_recovered,0.0,-17.688,-17.5,,,
Toshima,toshima6~8,1,,259.5,1047.0,0.0143,0.1351,oxidized_recovered,0.0,-3.5,-3.5,,,
Toshima,toshima6~8,1,,288.67,1047.4,0.1075,0.37,oxidized_recovered,0.0,-6.533,-5.0,,,
Toshima,toshima6~8,1,,267.17,1048.83,0.043,0.234,oxidized_recovered,0.0,-14.167,-15.0,,,
Toshima,toshima6~8,1,,226.0,1049.5,0.0143,0.1351,oxidized_recovered,0.0,-5.0,-5.0,,,
Toshima,toshima6~8,1,,248.0,1049.5,0.0143,0.1351,oxidized_recovered,0.0,-2.5,-2.5,,,
