island,sheet,corolla_id,spot_id,cx,cy,area_mm2,equivalent_diameter_mm,detection_class,strong_pixel_fraction,mean_a_minus_b,median_a_minus_b,brown_overlap_pct,large_cluster_check,exclude_FILL
Oshima,oshima4,3,,1650.33,1468.33,0.0215,0.1655,oxidized_recovered,0.0,1.667,2.0,,,
Oshima,oshima4,3,,1798.0,1468.5,0.0143,0.1351,oxidized_recovered,0.0,13.0,13.0,,,
Oshima,oshima4,3,,1808.5,1469.0,0.0143,0.1351,oxidized_recovered,0.0,-12.0,-12.0,,,
Oshima,oshima4,3,,1814.5,1469.0,0.0287,0.1911,oxidized_recovered,0.0,0.25,0.5,,,
Oshima,oshima4,3,,1550.5,1469.5,0.0143,0.1351,oxidized_recovered,0.0,6.0,6.0,,,
Oshima,oshima4,3,,1637.5,1470.0,0.0143,0.1351,oxidized_recovered,0.0,3.5,3.5,,,
Oshima,oshima4,3,,1593.33,1470.33,0.0215,0.1655,oxidized_recovered,0.0,-17.333,-17.0,,,
Oshima,oshima4,3,,1691.0,1470.5,0.0143,0.1351,oxidized_recovered,0.0,4.0,4.0,,,
Oshima,oshima4,3,,1776.67,1470.67,0.0215,0.1655,oxidized_recovered,0.0,8.0,8.0,,,
Oshima,oshima4,3,,1585.26,1470.77,0.5305,0.8218,oxidized_recovered,0.0,-8.392,-9.0,,,
Oshima,oshima4,3,,1599.76,1471.45,0.3011,0.6191,oxidized_recovered,0.0,-1.571,-0.5,,,
Oshima,oshima4,3,,1647.0,1471.6,0.0717,0.3021,oxidized_recovered,0.0,-0.5,-1.5,,,
Oshima,oshima4,3,,1674.6,1471.8,0.0358,0.2136,oxidized_recovered,0.0,-1.4,-1.0,,,
Oshima,oshima4,3,,1631.5,1472.0,0.0143,0.1351,oxidized_recovered,0.0,11.0,11.0,,,
Oshima,oshima4,3,,1835.5,1472.0,0.0143,0.1351,oxidized_recovered,0.0,1.0,1.0,,,
Oshima,oshima4,3,,1637.5,1472.5,0.0143,0.1351,oxidized_recovered,0.0,-1.0,-1.0,,,
Oshima,oshima4,3,,1567.6,1472.8,0.0358,0.2136,oxidized_recovered,0.0,8.4,6.0,,,
Oshima,oshima4,3,,1560.5,1473.0,0.0143,0.1351,oxidized_recovered,0.0,6.5,6.5,,,
Oshima,oshima4,3,,1762.5,1473.0,0.0143,0.1351,oxidized_recovered,0.0,8.0,8.0,,,
Oshima,oshima4,3,,1733.0,1473.5,0.0143,0.1351,oxidized_recovered,0.0,10.0,10.0,,,
Oshima,oshima4,3,,1823.61,1473.63,0.3871,0.702,oxidized_recovered,0.0,-3.111,-3.5,,,
Oshima,oshima4,3,,1754.0,1474.09,0.0789,0.3169,oxidized_recovered,0.0,8.545,8.0,,,
Oshima,oshima4,3,,1717.75,1474.25,0.0287,0.1911,oxidized_recovered,0.0,-3.5,-5.0,,,
Oshima,oshima4,3,,1524.43,1474.29,0.0502,0.2528,oxidized_recovered,0.0,-0.571,0.0,,,
Oshima,oshima4,3,,1576.0,1474.5,0.0143,0.1351,oxidized_recovered,0.0,3.5,3.5,,,
Oshima,oshima4,3,,1528.88,1474.76,0.1219,0.3939,oxidized_recovered,0.0,-3.529,-5.0,,,
Oshima,oshima4,3,,1808.57,1474.81,0.1505,0.4378,oxidized_recovered,0.0,-5.095,-7.0,,,
Oshima,oshima4,3,,1763.0,1475.5,0.0143,0.1351,oxidized_recovered,0.0,3.5,3.5,,,
Oshima,oshima4,3,,1711.25,1475.75,0.0287,0.1911,oxidized_recovered,0.0,-1.25,-1.0,,,
Oshima,oshima4,3,,1557.5,1476.0,0.0143,0.1351,oxidized_recovered,0.0,9.0,9.0,,,
Oshima,oshima4,3,,1783.5,1476.0,0.0143,0.1351,oxidized_recovered,0.0,12.0,12.0,,,
Oshima,oshima4,3,,1729.0,1476.17,0.043,0.234,oxidized_recovered,0.0,5.167,5.5,,,
Oshima,oshima4,3,,1531.0,1476.5,0.0143,0.1351,oxidized_recovered,0.0,-0.5,-0.5,,,
Oshima,oshima4,3,,1552.5,1476.5,0.0287,0.1911,oxidized_recovered,0.0,11.75,11.5,,,
Oshima,oshima4,3,,1793.0,1477.5,0.0287,0.1911,oxidized_recovered,0.0,4.75,5.5,,,
Oshima,oshima4,3,,1621.8,1477.6,0.0358,0.2136,oxidized_recovered,0.0,6.4,6.0,,,
Oshima,oshima4,3,,1575.18,1477.71,0.1219,0.3939,oxidized_recovered,0.0,-4.412,-8.0,,,
Oshima,oshima4,3,,1637.0,1479.5,0.0143,0.1351,oxidized_recovered,0.0,11.0,11.0,,,
Oshima,oshima4,3,,1671.5,1479.5,0.0143,0.1351,oxidized_recovered,0.0,9.0,9.0,,,
Oshima,oshima4,3,,1545.86,1480.29,0.0502,0.2528,oxidized_recovered,0.0,5.143,6.0,,,
Oshima,oshima4,3,,1782.2,1480.4,0.0717,0.3021,oxidized_recovered,0.0,7.1,7.0,,,
Oshima,oshima4,3,,1755.57,1480.43,0.0502,0.2528,oxidized_recovered,0.0,2.857,3.0,,,
Oshima,oshima4,3,,1537.5,1480.5,0.0143,0.1351,oxidized_recovered,0.0,9.0,9.0,,,
Oshima,oshima4,3,,1692.5,1480.5,0.0287,0.1911,oxidized_recovered,0.0,3.0,3.5,,,
Oshima,oshima4,3,,1738.0,1480.5,0.0143,0.1351,oxidized_recovered,0.0,12.5,12.5,,,
Oshima,oshima4,3,,1730.5,1481.0,0.0143,0.1351,oxidized_recovered,0.0,-9.0,-9.0,,,
Oshima,oshima4,3,,1570.33,1481.2,0.1075,0.37,oxidized_recovered,0.0,-9.067,-9.0,,,
Oshima,oshima4,3,,1818.84,1481.39,0.3154,0.6337,oxidized_recovered,0.0,-1.318,-1.0,,,
Oshima,oshima4,3,,1697.44,1482.0,0.0645,0.2866,oxidized_recovered,0.0,-0.889,-2.0,,,
Oshima,oshima4,3,,1788.92,1482.0,0.0932,0.3445,oxidized_recovered,0.0,3.231,3.0,,,
Oshima,oshima4,3,,1796.78,1482.22,0.0645,0.2866,oxidized_recovered,0.0,-12.556,-14.0,,,
Oshima,oshima4,3,,1749.5,1482.5,0.0143,0.1351,oxidized_recovered,0.0,-4.5,-4.5,,,
Oshima,oshima4,3,,1526.2,1482.6,0.0358,0.2136,oxidized_recovered,0.0,8.6,8.0,,,
Oshima,oshima4,3,,1803.06,1483.0,0.2222,0.5319,oxidized_recovered,0.0,-9.645,-11.0,,,
Oshima,oshima4,3,,1610.21,1483.07,0.1004,0.3575,oxidized_recovered,0.0,1.071,1.5,,,
Oshima,oshima4,3,,1809.83,1483.22,0.1649,0.4582,oxidized_recovered,0.0,-16.174,-16.0,,,
Oshima,oshima4,3,,1622.0,1483.5,0.0143,0.1351,oxidized_recovered,0.0,4.0,4.0,,,
Oshima,oshima4,3,,1656.5,1483.5,0.043,0.234,oxidized_recovered,0.0,4.167,3.5,,,
Oshima,oshima4,3,,1560.46,1483.57,0.2007,0.5055,oxidized_recovered,0.0,-5.929,-5.0,,,
Oshima,oshima4,3,,1552.0,1484.25,0.0287,0.1911,oxidized_recovered,0.0,6.75,7.0,,,
Oshima,oshima4,3,,1598.67,1485.0,0.0215,0.1655,oxidized_recovered,0.0,-1.0,0.0,,,
Oshima,oshima4,3,,1688.33,1485.0,0.0215,0.1655,oxidized_recovered,0.0,5.667,8.0,,,
Oshima,oshima4,3,,1659.67,1485.33,0.0215,0.1655,oxidized_recovered,0.0,4.667,5.0,,,
Oshima,oshima4,3,,1542.5,1486.0,0.0143,0.1351,oxidized_recovered,0.0,8.5,8.5,,,
Oshima,oshima4,3,,1603.47,1486.05,0.1362,0.4164,oxidized_recovered,0.0,-16.684,-19.0,,,
Oshima,oshima4,3,,1623.5,1486.25,0.0287,0.1911,oxidized_recovered,0.0,3.5,3.5,,,
Oshima,oshima4,3,,1828.14,1486.29,0.0502,0.2528,oxidized_recovered,0.0,-4.714,-3.0,,,
Oshima,oshima4,3,,1560.0,1486.5,0.0143,0.1351,oxidized_recovered,0.0,-3.5,-3.5,,,
Oshima,oshima4,3,,1686.5,1486.5,0.0143,0.1351,oxidized_recovered,0.0,7.0,7.0,,,
Oshima,oshima4,3,,1523.0,1487.0,0.0215,0.1655,oxidized_recovered,0.0,3.333,3.0,,,
Oshima,oshima4,3,,1720.5,1487.0,0.0143,0.1351,oxidized_recovered,0.0,7.0,7.0,,,
Oshima,oshima4,3,,1540.5,1487.5,0.0143,0.1351,oxidized_recovered,0.0,6.5,6.5,,,
Oshima,oshima4,3,,1528.67,1487.67,0.0215,0.1655,oxidized_recovered,0.0,9.333,10.0,,,
Oshima,oshima4,3,,1626.67,1487.67,0.0215,0.1655,oxidized_recovered,0.0,2.667,2.0,,,
Oshima,oshima4,3,,1673.33,1488.0,0.0215,0.1655,oxidized_recovered,0.0,9.0,9.0,,,
Oshima,oshima4,3,,1713.75,1488.0,0.0287,0.1911,oxidized_recovered,0.0,-4.5,-6.5,,,
Oshima,oshima4,3,,1588.34,1488.02,1.2903,1.2818,oxidized_recovered,0.0,-3.728,-4.0,,,
Oshima,oshima4,3,,1796.53,1488.47,0.1362,0.4164,oxidized_recovered,0.0,-1.053,-2.0,,,
Oshima,oshima4,3,,1613.5,1488.5,0.0143,0.1351,oxidized_recovered,0.0,3.5,3.5,,,
Oshima,oshima4,3,,1779.0,1488.5,0.0143,0.1351,oxidized_recovered,0.0,2.5,2.5,,,
Oshima,oshima4,3,,1641.0,1489.0,0.0215,0.1655,oxidized_recovered,0.0,6.0,6.0,,,
Oshima,oshima4,3,,1806.5,1489.0,0.0143,0.1351,oxidized_recovered,0.0,-7.5,-7.5,,,
Oshima,oshima4,3,,1762.6,1489.2,0.0358,0.2136,oxidized_recovered,0.0,6.4,6.0,,,
Oshima,oshima4,3,,1683.56,1489.44,0.0645,0.2866,oxidized_recovered,0.0,1.778,2.0,,,
Oshima,oshima4,3,,1608.0,1489.5,0.0143,0.1351,oxidized_recovered,0.0,3.5,3.5,,,
Oshima,oshima4,3,,1830.14,1489.71,0.0502,0.2528,oxidized_recovered,0.0,-2.429,-1.0,,,
Oshima,oshima4,3,,1532.33,1490.0,0.0215,0.1655,oxidized_recovered,0.0,9.667,10.0,,,
Oshima,oshima4,3,,1667.33,1490.0,0.043,0.234,oxidized_recovered,0.0,6.0,6.0,,,
Oshima,oshima4,3,,1788.5,1491.0,0.0143,0.1351,oxidized_recovered,0.0,5.0,5.0,,,
Oshima,oshima4,3,,1537.0,1491.33,0.0215,0.1655,oxidized_recovered,0.0,4.0,4.0,,,
Oshima,oshima4,3,,1628.5,1492.0,0.0287,0.1911,oxidized_recovered,0.0,6.0,6.0,,,
Oshima,oshima4,3,,1766.5,1492.0,0.0287,0.1911,oxidized_recovered,0.0,6.0,6.0,,,
Oshima,oshima4,3,,1705.87,1492.67,0.3943,0.7085,oxidized_recovered,0.0,-9.964,-11.0,,,
Oshima,oshima4,3,,1524.5,1493.0,0.0143,0.1351,oxidized_recovered,0.0,3.0,3.0,,,
Oshima,oshima4,3,,1728.5,1493.0,0.0287,0.1911,oxidized_recovered,0.0,2.75,3.0,,,
Oshima,oshima4,3,,1753.5,1493.0,0.0143,0.1351,oxidized_recovered,0.0,3.0,3.0,,,
Oshima,oshima4,3,,1696.26,1493.09,0.4086,0.7213,oxidized_recovered,0.0,-6.351,-6.0,,,
Oshima,oshima4,3,,1756.5,1493.5,0.0143,0.1351,oxidized_recovered,0.0,5.0,5.0,,,
Oshima,oshima4,3,,1819.44,1493.8,0.1792,0.4777,oxidized_recovered,0.0,-3.36,-5.0,,,
Oshima,oshima4,3,,1750.5,1494.0,0.0143,0.1351,oxidized_recovered,0.0,3.5,3.5,,,
Oshima,oshima4,3,,1547.33,1494.17,0.043,0.234,oxidized_recovered,0.0,8.5,10.0,,,
Oshima,oshima4,3,,1535.67,1495.0,0.0215,0.1655,oxidized_recovered,0.0,3.333,2.0,,,
Oshima,oshima4,3,,1730.5,1495.0,0.0143,0.1351,oxidized_recovered,0.0,10.0,10.0,,,
Oshima,oshima4,3,,1780.35,1495.15,0.1434,0.4273,oxidized_recovered,0.0,4.05,3.5,,,
Oshima,oshima4,3,,1808.61,1495.19,0.4229,0.7338,oxidized_recovered,0.0,-9.153,-9.0,,,
Oshima,oshima4,3,,1579.6,1495.2,0.0358,0.2136,oxidized_recovered,0.0,-7.0,-9.0,,,
Oshima,oshima4,3,,1630.5,1495.5,0.0143,0.1351,oxidized_recovered,0.0,7.5,7.5,,,
Oshima,oshima4,3,,1702.5,1495.5,0.0287,0.1911,oxidized_recovered,0.0,-10.25,-10.0,,,
Oshima,oshima4,3,,1601.75,1496.25,0.0573,0.2702,oxidized_recovered,0.0,-7.5,-10.5,,,
Oshima,oshima4,3,,1687.29,1496.29,0.0502,0.2528,oxidized_recovered,0.0,-0.714,1.0,,,
Oshima,oshima4,3,,1538.0,1496.5,0.0143,0.1351,oxidized_recovered,0.0,6.0,6.0,,,
Oshima,oshima4,3,,1545.0,1497.5,0.0143,0.1351,oxidized_recovered,0.0,5.5,5.5,,,
Oshima,oshima4,3,,1799.6,1497.6,0.0717,0.3021,oxidized_recovered,0.0,-18.2,-18.0,,,
Oshima,oshima4,3,,1812.67,1497.67,0.0215,0.1655,oxidized_recovered,0.0,-0.667,0.0,,,
Oshima,oshima4,3,,1626.5,1498.0,0.0287,0.1911,oxidized_recovered,0.0,8.0,7.5,,,
Oshima,oshima4,3,,1701.8,1499.0,0.0358,0.2136,oxidized_recovered,0.0,-3.4,-3.0,,,
Oshima,oshima4,3,,1552.5,1499.5,0.0143,0.1351,oxidized_recovered,0.0,10.0,10.0,,,
Oshima,oshima4,3,,1656.0,1499.5,0.0143,0.1351,oxidized_recovered,0.0,11.0,11.0,,,
Oshima,oshima4,3,,1766.64,1499.91,0.0789,0.3169,oxidized_recovered,0.0,-1.636,-4.0,,,
Oshima,oshima4,3,,1835.0,1500.5,0.0143,0.1351,oxidized_recovered,0.0,-2.5,-2.5,,,
Oshima,oshima4,3,,1705.5,1501.0,0.0287,0.1911,oxidized_recovered,0.0,-15.25,-16.5,,,
Oshima,oshima4,3,,1837.0,1501.0,0.0215,0.1655,oxidized_recovered,0.0,1.0,1.0,,,
Oshima,oshima4,3,,1615.0,1501.6,0.0358,0.2136,oxidized_recovered,0.0,9.8,10.0,,,
Oshima,oshima4,3,,1606.0,1502.0,0.043,0.234,oxidized_recovered,0.0,-1.833,-1.0,,,
Oshima,oshima4,3,,1686.5,1502.33,0.043,0.234,oxidized_recovered,0.0,1.833,1.5,,,
Oshima,oshima4,3,,1610.5,1502.5,0.0143,0.1351,oxidized_recovered,0.0,9.0,9.0,,,
Oshima,oshima4,3,,1729.5,1502.5,0.0287,0.1911,oxidized_recovered,0.0,5.0,4.5,,,
Oshima,oshima4,3,,1799.46,1502.58,0.1864,0.4871,oxidized_recovered,0.0,-6.308,-8.5,,,
Oshima,oshima4,3,,1722.75,1503.25,0.0287,0.1911,oxidized_recovered,0.0,0.5,1.0,,,
Oshima,oshima4,3,,1671.33,1504.33,0.0215,0.1655,oxidized_recovered,0.0,-1.0,-1.0,,,
Oshima,oshima4,3,,1805.33,1504.33,0.0215,0.1655,oxidized_recovered,0.0,-17.333,-17.0,,,
Oshima,oshima4,3,,1753.0,1504.5,0.0143,0.1351,oxidized_recovered,0.0,11.5,11.5,,,
Oshima,oshima4,3,,1792.85,1505.27,0.7312,0.9649,oxidized_recovered,0.0,-2.912,-2.0,,,
Oshima,oshima4,3,,1716.0,1505.33,0.0215,0.1655,oxidized_recovered,0.0,-3.0,-4.0,,,
Oshima,oshima4,3,,1586.32,1505.47,1.1326,1.2009,oxidized_recovered,0.0,-2.139,-2.0,,,
Oshima,oshima4,3,,1524.5,1505.5,0.0143,0.1351,oxidized_recovered,0.0,3.5,3.5,,,
Oshima,oshima4,3,,1616.5,1505.5,0.0143,0.1351,oxidized_recovered,0.0,9.0,9.0,,,
Oshima,oshima4,3,,1777.65,1505.8,0.1434,0.4273,oxidized_recovered,0.0,1.2,1.5,,,
Oshima,oshima4,3,,1750.0,1505.86,0.0502,0.2528,oxidized_recovered,0.0,9.571,10.0,,,
Oshima,oshima4,3,,1732.67,1506.33,0.0215,0.1655,oxidized_recovered,0.0,1.0,1.0,,,
Oshima,oshima4,3,,1684.5,1506.5,0.0143,0.1351,oxidized_recovered,0.0,1.5,1.5,,,
Oshima,oshima4,3,,1639.81,1506.57,0.1505,0.4378,oxidized_recovered,0.0,-0.524,0.0,,,
Oshima,oshima4,3,,1676.92,1506.58,0.086,0.3309,oxidized_recovered,0.0,-3.0,-2.5,,,
Oshima,oshima4,3,,1635.5,1507.0,0.0143,0.1351,oxidized_recovered,0.0,2.5,2.5,,,
Oshima,oshima4,3,,1713.67,1507.33,0.0215,0.1655,oxidized_recovered,0.0,-6.333,-6.0,,,
Oshima,oshima4,3,,1570.44,1507.44,0.0645,0.2866,oxidized_recovered,0.0,-6.222,-8.0,,,
Oshima,oshima4,3,,1721.5,1507.5,0.0143,0.1351,oxidized_recovered,0.0,3.5,3.5,,,
Oshima,oshima4,3,,1602.5,1508.0,0.0287,0.1911,oxidized_recovered,0.0,-5.0,-4.5,,,
Oshima,oshima4,3,,1726.5,1508.0,0.0143,0.1351,oxidized_recovered,0.0,9.5,9.5,,,
Oshima,oshima4,3,,1802.4,1508.0,0.0358,0.2136,oxidized_recovered,0.0,-2.0,-1.0,,,
Oshima,oshima4,3,,1707.67,1508.33,0.0215,0.1655,oxidized_recovered,0.0,-3.0,-8.0,,,
Oshima,oshima4,3,,1757.33,1508.33,0.0215,0.1655,oxidized_recovered,0.0,12.333,12.0,,,
Oshima,oshima4,3,,1710.5,1508.42,0.086,0.3309,oxidized_recovered,0.0,-5.25,-5.5,,,
Oshima,oshima4,3,,1812.68,1508.48,0.4946,0.7936,oxidized_recovered,0.0,-12.667,-13.0,,,
Oshima,oshima4,3,,1535.5,1509.0,0.0143,0.1351,oxidized_recovered,0.0,6.0,6.0,,,
Oshima,oshima4,3,,1683.67,1509.67,0.0215,0.1655,oxidized_recovered,0.0,4.0,5.0,,,
Oshima,oshima4,3,,1717.5,1510.0,0.0143,0.1351,oxidized_recovered,0.0,3.0,3.0,,,
Oshima,oshima4,3,,1564.0,1510.5,0.0573,0.2702,oxidized_recovered,0.0,3.5,4.5,,,
Oshima,oshima4,3,,1600.8,1510.6,0.0358,0.2136,oxidized_recovered,0.0,2.6,2.0,,,
Oshima,oshima4,3,,1571.0,1511.5,0.0143,0.1351,oxidized_recovered,0.0,-5.5,-5.5,,,
Oshima,oshima4,3,,1779.5,1511.5,0.0143,0.1351,oxidized_recovered,0.0,-5.0,-5.0,,,
Oshima,oshima4,3,,1782.0,1511.5,0.0143,0.1351,oxidized_recovered,0.0,5.0,5.0,,,
Oshima,oshima4,3,,1722.5,1511.7,0.0717,0.3021,oxidized_recovered,0.0,4.5,5.0,,,
Oshima,oshima4,3,,1577.5,1512.0,0.0143,0.1351,oxidized_recovered,0.0,-1.0,-1.0,,,
Oshima,oshima4,3,,1759.2,1512.4,0.0358,0.2136,oxidized_recovered,0.0,7.4,8.0,,,
Oshima,oshima4,3,,1628.0,1513.0,0.0215,0.1655,oxidized_recovered,0.0,8.0,8.0,,,
Oshima,oshima4,3,,1701.0,1513.0,0.0287,0.1911,oxidized_recovered,0.0,-10.5,-10.0,,,
Oshima,oshima4,3,,1535.0,1513.33,0.0215,0.1655,oxidized_recovered,0.0,11.667,11.0,,,
Oshima,oshima4,3,,1552.5,1513.5,0.0287,0.1911,oxidized_recovered,0.0,12.0,12.0,,,
Oshima,oshima4,3,,1775.0,1513.5,0.0143,0.1351,oxidized_recovered,0.0,-4.5,-4.5,,,
Oshima,oshima4,3,,1640.4,1513.8,0.0358,0.2136,oxidized_recovered,0.0,-2.8,-3.0,,,
Oshima,oshima4,3,,1692.5,1514.0,0.0287,0.1911,oxidized_recovered,0.0,0.25,0.5,,,
Oshima,oshima4,3,,1754.83,1514.0,0.043,0.234,oxidized_recovered,0.0,11.333,10.5,,,
Oshima,oshima4,3,,1822.42,1514.11,0.3226,0.6409,oxidized_recovered,0.0,-8.0,-8.0,,,
Oshima,oshima4,3,,1783.0,1514.33,0.0215,0.1655,oxidized_recovered,0.0,5.667,4.0,,,
Oshima,oshima4,3,,1722.5,1515.0,0.0143,0.1351,oxidized_recovered,0.0,-1.5,-1.5,,,
Oshima,oshima4,3,,1648.5,1515.5,0.0287,0.1911,oxidized_recovered,0.0,5.75,7.0,,,
Oshima,oshima4,3,,1658.5,1516.0,0.0143,0.1351,oxidized_recovered,0.0,4.0,4.0,,,
Oshima,oshima4,3,,1707.44,1516.33,0.0645,0.2866,oxidized_recovered,0.0,-8.0,-7.0,,,
Oshima,oshima4,3,,1758.5,1516.75,0.0287,0.1911,oxidized_recovered,0.0,7.0,6.5,,,
Oshima,oshima4,3,,1737.57,1517.14,0.0502,0.2528,oxidized_recovered,0.0,3.714,2.0,,,
Oshima,oshima4,3,,1721.0,1517.5,0.0143,0.1351,oxidized_recovered,0.0,0.0,0.0,,,
Oshima,oshima4,3,,1712.8,1517.6,0.0717,0.3021,oxidized_recovered,0.0,-8.9,-9.5,,,
Oshima,oshima4,3,,1531.5,1519.0,0.0143,0.1351,oxidized_recovered,0.0,8.0,8.0,,,
Oshima,oshima4,3,,1569.0,1519.0,0.0215,0.1655,oxidized_recovered,0.0,12.0,12.0,,,
Oshima,oshima4,3,,1797.48,1519.13,0.1649,0.4582,oxidized_recovered,0.0,-4.652,-6.0,,,
Oshima,oshima4,3,,1725.5,1519.5,0.0287,0.1911,oxidized_recovered,0.0,-4.75,-4.5,,,
Oshima,oshima4,3,,1754.5,1520.0,0.0143,0.1351,oxidized_recovered,0.0,4.5,4.5,,,
Oshima,oshima4,3,,1774.5,1520.0,0.0143,0.1351,oxidized_recovered,0.0,7.5,7.5,,,
Oshima,oshima4,3,,1717.5,1520.12,0.0573,0.2702,oxidized_recovered,0.0,-2.125,-2.0,,,
Oshima,oshima4,3,,1573.43,1521.43,0.0502,0.2528,oxidized_recovered,0.0,6.714,7.0,,,
Oshima,oshima4,3,,1616.4,1521.6,0.0358,0.2136,oxidized_recovered,0.0,-6.4,-9.0,,,
Oshima,oshima4,3,,1632.67,1521.67,0.0215,0.1655,oxidized_recovered,0.0,1.333,1.0,,,
Oshima,oshima4,3,,1750.0,1521.75,0.0287,0.1911,oxidized_recovered,0.0,9.5,9.5,,,
Oshima,oshima4,3,,1640.5,1522.0,0.0143,0.1351,oxidized_recovered,0.0,5.5,5.5,,,
Oshima,oshima4,3,,1542.0,1522.5,0.0143,0.1351,oxidized_recovered,0.0,8.0,8.0,,,
Oshima,oshima4,3,,1544.0,1522.5,0.0143,0.1351,oxidized_recovered,0.0,8.5,8.5,,,
Oshima,oshima4,3,,1770.0,1522.5,0.0287,0.1911,oxidized_recovered,0.0,5.25,4.5,,,
Oshima,oshima4,3,,1564.75,1522.75,0.0287,0.1911,oxidized_recovered,0.0,10.75,11.5,,,
Oshima,oshima4,3,,1591.56,1522.97,0.2796,0.5966,oxidized_recovered,0.0,4.077,4.0,,,
Oshima,oshima4,3,,1730.86,1523.0,0.0502,0.2528,oxidized_recovered,0.0,-4.571,-5.0,,,
Oshima,oshima4,3,,1626.0,1523.5,0.0143,0.1351,oxidized_recovered,0.0,5.5,5.5,,,
Oshima,oshima4,3,,1673.0,1523.5,0.0143,0.1351,oxidized_recovered,0.0,8.0,8.0,,,
Oshima,oshima4,3,,1525.5,1524.0,0.0143,0.1351,oxidized_recovered,0.0,-10.5,-10.5,,,
Oshima,oshima4,3,,1620.0,1524.5,0.0143,0.1351,oxidized_recovered,0.0,2.0,2.0,,,
Oshima,oshima4,3,,1630.67,1524.67,0.0215,0.1655,oxidized_recovered,0.0,-11.667,-12.0,,,
Oshima,oshima4,3,,1583.5,1524.8,0.0717,0.3021,oxidized_recovered,0.0,5.3,5.5,,,
Oshima,oshima4,3,,1721.63,1525.0,0.2151,0.5233,oxidized_recovered,0.0,-0.033,1.0,,,
Oshima,oshima4,3,,1779.87,1525.0,0.1075,0.37,oxidized_recovered,0.0,-2.8,-4.0,,,
Oshima,oshima4,3,,1684.0,1525.6,0.0717,0.3021,oxidized_recovered,0.0,-11.1,-12.5,,,
Oshima,oshima4,3,,1748.6,1526.4,0.0358,0.2136,oxidized_recovered,0.0,6.2,7.0,,,
Oshima,oshima4,3,,1580.0,1526.5,0.0143,0.1351,oxidized_recovered,0.0,-11.0,-11.0,,,
Oshima,oshima4,3,,1714.16,1526.58,0.1362,0.4164,oxidized_recovered,0.0,-2.421,-4.0,,,
Oshima,oshima4,3,,1833.62,1526.88,0.1147,0.3821,oxidized_recovered,0.0,-1.625,-2.0,,,
Oshima,oshima4,3,,1808.18,1526.94,0.7814,0.9974,oxidized_recovered,0.0,-8.358,-9.0,,,
Oshima,oshima4,3,,1760.83,1527.83,0.043,0.234,oxidized_recovered,0.0,4.5,5.0,,,
Oshima,oshima4,3,,1775.5,1528.0,0.0143,0.1351,oxidized_recovered,0.0,0.5,0.5,,,
Oshima,oshima4,3,,1793.29,1528.0,0.0502,0.2528,oxidized_recovered,0.0,-2.429,-1.0,,,
Oshima,oshima4,3,,1799.76,1528.07,0.2079,0.5145,oxidized_recovered,0.0,-5.862,-7.0,,,
Oshima,oshima4,3,,1640.85,1528.15,0.0932,0.3445,oxidized_recovered,0.0,-6.462,-9.0,,,
Oshima,oshima4,3,,1586.92,1528.25,0.086,0.3309,oxidized_recovered,0.0,2.583,2.5,,,
Oshima,oshima4,3,,1679.67,1528.33,0.0215,0.1655,oxidized_recovered,0.0,-4.0,-2.0,,,
Oshima,oshima4,3,,1786.2,1528.4,0.1075,0.37,oxidized_recovered,0.0,0.2,1.0,,,
Oshima,oshima4,3,,1574.83,1528.83,0.043,0.234,oxidized_recovered,0.0,0.333,1.0,,,
Oshima,oshima4,3,,1620.33,1529.0,0.0215,0.1655,oxidized_recovered,0.0,-1.333,-3.0,,,
Oshima,oshima4,3,,1601.0,1529.25,0.0287,0.1911,oxidized_recovered,0.0,1.0,0.0,,,
Oshima,oshima4,3,,1533.0,1529.5,0.0143,0.1351,oxidized_recovered,0.0,10.5,10.5,,,
Oshima,oshima4,3,,1710.0,1529.5,0.0143,0.1351,oxidized_recovered,0.0,3.0,3.0,,,
Oshima,oshima4,3,,1648.09,1529.55,0.0789,0.3169,oxidized_recovered,0.0,-10.636,-12.0,,,
Oshima,oshima4,3,,1564.33,1530.0,0.0215,0.1655,oxidized_recovered,0.0,7.0,10.0,,,
Oshima,oshima4,3,,1778.4,1530.0,0.0358,0.2136,oxidized_recovered,0.0,0.0,0.0,,,
Oshima,oshima4,3,,1525.14,1530.43,0.0502,0.2528,oxidized_recovered,0.0,-5.714,-11.0,,,
Oshima,oshima4,3,,1788.0,1530.5,0.0143,0.1351,oxidized_recovered,0.0,-3.5,-3.5,,,
Oshima,oshima4,3,,1656.18,1530.55,0.0789,0.3169,oxidized_recovered,0.0,3.455,3.0,,,
Oshima,oshima4,3,,1752.0,1531.0,0.0215,0.1655,oxidized_recovered,0.0,8.333,9.0,,,
Oshima,oshima4,3,,1715.09,1531.36,0.0789,0.3169,oxidized_recovered,0.0,-11.636,-13.0,,,
Oshima,oshima4,3,,1676.6,1531.4,0.0358,0.2136,oxidized_recovered,0.0,-6.2,-7.0,,,
Oshima,oshima4,3,,1610.81,1531.44,0.1147,0.3821,oxidized_recovered,0.0,-0.375,-1.0,,,
Oshima,oshima4,3,,1592.12,1531.62,0.0573,0.2702,oxidized_recovered,0.0,0.125,0.5,,,
Oshima,oshima4,3,,1522.0,1532.5,0.0143,0.1351,oxidized_recovered,0.0,4.0,4.0,,,
