island,sheet,corolla_id,scale_source,scale_qc,mm_per_px,px_per_cm,ruler_spacing_cv,ruler_tick_count,ruler_regular_interval_count,ruler_baseline_y,ruler_tick_x,corolla_length_ruler_mm,corolla_max_span_ruler_mm,corolla_area_ruler_mm2,flat_lobe_length_mm,flat_tube_length_mm,flat_throat_span_mm,flat_mid_tube_width_mm,flat_basal_tube_width_mm,prov_mouth_diameter_ruler_mm,prov_entrance_area_mm2,mouth_to_tube_length_ratio,flat_tube_taper_ratio,flat_tube_slenderness,guide_cov_tube_pct,guide_cov_lobes_pct,flat_incision_rel,flat_throat_openness,guide_centroid_rel,flat_n_lobes,fold_state_auto,mouth_proxy_assumption,orientation_confidence,orientation_source,sinus_source,visitor_trait_qc,fold_state_reviewed,visible_lobes_reviewed,fold_state_source
Oshima,oshima4,1,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,370,,46.651,32.004,1165.834,5.736,40.831,28.617,29.718,20.913,9.109,65.17,0.2231,1.3684,1.3739,10.67,0.021,0.123,0.8942,0.3496,4,opened_or_broad,flat_span_over_pi,0.1943,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima4,2,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,370,,36.83,28.109,765.289,5.514,31.231,22.691,26.331,16.002,7.223,40.972,0.2313,1.418,1.1861,17.522,3.326,0.1497,0.8072,0.3276,4,opened_or_broad,flat_span_over_pi,0.2225,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima4,3,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,370,,35.729,28.109,764.53,5.223,30.422,21.759,27.263,17.018,6.926,37.677,0.2277,1.2786,1.1159,35.934,5.504,0.1462,0.7741,0.4535,3,opened_or_broad,flat_span_over_pi,0.2355,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima4,4,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,370,,45.805,31.665,1095.418,5.497,40.223,28.448,28.871,18.373,9.055,64.401,0.2251,1.5484,1.3932,8.846,0.177,0.12,0.8984,0.3305,7,opened_or_broad,flat_span_over_pi,0.1317,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima4,5,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,370,,43.011,34.121,1070.314,5.161,37.765,23.283,31.073,20.235,7.411,43.14,0.1962,1.1506,1.2154,39.723,12.51,0.12,0.6824,0.4652,3,opened_or_broad,flat_span_over_pi,0.122,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima4,6,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,370,,36.915,25.908,696.157,6.529,30.301,16.51,24.299,16.764,5.255,21.691,0.1734,0.9848,1.247,28.667,29.202,0.1769,0.6373,0.5344,3,opened_or_broad,flat_span_over_pi,0.1826,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima4,7,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,370,,40.894,30.48,940.443,6.928,33.881,26.162,29.379,19.05,8.328,54.467,0.2458,1.3733,1.1532,44.285,13.38,0.1694,0.8583,0.4595,4,opened_or_broad,flat_span_over_pi,0.1272,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima4,8,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,370,,71.289,31.073,1487.389,21.778,49.427,25.654,30.48,23.961,16.332,209.489,0.3304,1.0707,1.6216,18.846,2.805,0.3055,0.8256,0.3409,3,folded_half,2x_flat_span_over_pi,0.7949,guide_density_secondary,profile_fallback,sinus|folded_mouth_proxy,,,auto_unreviewed
