island,sheet,corolla_id,spot_id,cx,cy,area_mm2,equivalent_diameter_mm,detection_class,strong_pixel_fraction,mean_a_minus_b,median_a_minus_b,brown_overlap_pct,large_cluster_check,exclude_FILL
Niijima,niijima1~2,1,43,378.0,1095.71,0.0502,0.2528,strong,1.0,5.857,5.0,0.0,,
Niijima,niijima1~2,1,44,294.5,1096.67,0.043,0.234,mixed,0.667,5.833,5.5,0.0,,
Niijima,niijima1~2,1,45,329.78,1096.78,0.1935,0.4964,mixed,0.963,7.852,7.0,0.0,,
Niijima,niijima1~2,1,46,394.75,1097.0,0.0287,0.1911,strong,1.0,7.0,6.5,0.0,,
Niijima,niijima1~2,1,47,202.75,1097.88,0.0573,0.2702,strong,1.0,6.0,6.5,0.0,,
Niijima,niijima1~2,1,48,345.5,1101.0,0.0143,0.1351,strong,1.0,8.0,8.0,0.0,,
Niijima,niijima1~2,1,49,427.71,1101.24,0.81,1.0156,strong,1.0,11.46,12.0,0.0,,
Niijima,niijima1~2,1,50,277.12,1102.12,0.1147,0.3821,mixed,0.75,3.312,3.0,0.0,,
Niijima,niijima1~2,1,51,310.11,1103.27,7.4695,3.0839,mixed,0.928,10.431,10.0,0.0,check,
Niijima,niijima1~2,1,52,331.0,1106.71,0.0502,0.2528,mixed,0.857,6.429,7.0,0.0,,
Niijima,niijima1~2,1,53,334.33,1107.33,0.0215,0.1655,strong,1.0,4.333,4.0,0.0,,
Niijima,niijima1~2,1,54,279.5,1110.0,0.0143,0.1351,strong,1.0,2.0,2.0,0.0,,
Niijima,niijima1~2,1,55,415.79,1110.21,0.2366,0.5488,mixed,0.97,11.182,12.0,0.0,,
Niijima,niijima1~2,1,56,294.57,1111.09,0.1649,0.4582,mixed,0.957,7.739,8.0,0.0,,
Niijima,niijima1~2,1,57,328.5,1112.0,0.0143,0.1351,strong,1.0,2.5,2.5,0.0,,
Niijima,niijima1~2,1,58,437.0,1118.0,0.0215,0.1655,strong,1.0,3.333,3.0,0.0,,
Niijima,niijima1~2,1,59,282.81,1120.44,0.1147,0.3821,mixed,0.688,4.5,3.0,0.0,,
Niijima,niijima1~2,1,60,401.14,1122.47,0.5663,0.8491,mixed,0.949,7.43,7.0,0.0,,
Niijima,niijima1~2,1,61,331.08,1123.67,0.086,0.3309,mixed,0.917,4.417,4.0,0.0,,
Niijima,niijima1~2,1,62,427.25,1124.75,0.0287,0.1911,strong,1.0,8.0,8.0,0.0,,
Niijima,niijima1~2,1,63,202.25,1126.25,0.0287,0.1911,mixed,0.75,2.25,2.5,0.0,,
Niijima,niijima1~2,1,64,369.21,1126.64,0.2007,0.5055,mixed,0.964,7.714,7.0,0.0,,
Niijima,niijima1~2,1,65,276.25,1127.0,0.0573,0.2702,strong,1.0,5.375,3.5,0.0,,
Niijima,niijima1~2,1,66,367.0,1131.5,0.0143,0.1351,mixed,0.5,1.5,1.5,0.0,,
Niijima,niijima1~2,1,67,433.78,1132.99,0.5305,0.8218,mixed,0.986,7.0,6.0,0.0,,
Niijima,niijima1~2,1,68,237.0,1133.33,0.0215,0.1655,mixed,0.667,3.333,3.0,0.0,,
Niijima,niijima1~2,1,69,406.35,1135.25,1.0968,1.1817,mixed,0.948,13.288,13.0,0.0,,
Niijima,niijima1~2,1,70,297.11,1137.67,0.0645,0.2866,mixed,0.778,2.778,2.0,0.0,,
Niijima,niijima1~2,1,71,437.84,1142.23,0.2222,0.5319,mixed,0.935,7.194,7.0,0.0,,
Niijima,niijima1~2,1,72,304.89,1142.89,0.129,0.4053,strong,1.0,7.611,6.0,0.0,,
Niijima,niijima1~2,1,73,330.98,1145.67,0.3011,0.6191,mixed,0.976,10.595,10.0,0.0,,
Niijima,niijima1~2,1,74,390.33,1148.67,0.0215,0.1655,mixed,0.333,1.333,1.0,0.0,,
Niijima,niijima1~2,1,75,420.66,1149.72,0.9176,1.0809,mixed,0.93,12.188,11.0,0.0,,
Niijima,niijima1~2,1,76,293.72,1152.93,0.2079,0.5145,mixed,0.897,7.759,8.0,0.0,,
Niijima,niijima1~2,1,77,279.17,1153.17,0.043,0.234,mixed,0.833,5.667,5.0,0.0,,
Niijima,niijima1~2,1,78,426.13,1158.65,0.1649,0.4582,mixed,0.783,6.565,6.0,0.0,,
Niijima,niijima1~2,1,79,205.67,1162.67,0.0215,0.1655,mixed,0.667,8.0,10.0,0.0,,
Niijima,niijima1~2,1,80,410.94,1163.47,1.6631,1.4552,mixed,0.97,9.81,10.0,0.0,,
Niijima,niijima1~2,1,81,334.95,1166.27,0.1577,0.4481,mixed,0.955,8.227,7.0,0.0,,
Niijima,niijima1~2,1,82,433.0,1170.5,0.0143,0.1351,weak_recovered,0.0,1.0,1.0,0.0,,
Niijima,niijima1~2,1,83,311.1,1171.41,7.233,3.0347,mixed,0.961,13.033,12.0,0.0,check,
Niijima,niijima1~2,1,84,396.22,1176.44,0.0645,0.2866,mixed,0.889,4.667,4.0,0.0,,
Niijima,niijima1~2,1,85,286.22,1178.0,0.0645,0.2866,strong,1.0,4.667,4.0,0.0,,
Niijima,niijima1~2,1,86,426.87,1180.5,0.4875,0.7878,mixed,0.912,8.25,9.0,0.0,,
Niijima,niijima1~2,1,87,415.5,1184.0,0.3441,0.6619,mixed,0.979,8.583,9.0,0.0,,
Niijima,niijima1~2,1,88,409.69,1194.88,0.1147,0.3821,strong,1.0,5.25,4.5,0.0,,
Niijima,niijima1~2,1,89,405.0,1197.5,0.0143,0.1351,mixed,0.5,2.0,2.0,0.0,,
Niijima,niijima1~2,1,90,400.0,1199.35,0.1219,0.3939,strong,1.0,3.588,3.0,0.0,,
Niijima,niijima1~2,1,91,303.19,1200.75,0.3441,0.6619,mixed,0.979,8.271,10.0,0.0,,
Niijima,niijima1~2,1,92,325.4,1201.8,0.0358,0.2136,mixed,0.4,1.4,1.0,0.0,,
Niijima,niijima1~2,1,93,415.0,1205.31,0.2581,0.5732,mixed,0.861,5.889,5.0,0.0,,
Niijima,niijima1~2,1,94,436.83,1207.08,0.086,0.3309,strong,1.0,8.417,9.0,0.0,,
Niijima,niijima1~2,1,95,310.65,1208.0,0.3728,0.6889,mixed,0.962,6.519,7.0,0.0,,
Niijima,niijima1~2,1,96,400.5,1209.5,0.0287,0.1911,strong,1.0,3.75,3.5,0.0,,
Niijima,niijima1~2,1,97,394.5,1210.0,0.0143,0.1351,strong,1.0,2.5,2.5,0.0,,
Niijima,niijima1~2,1,98,302.0,1210.43,0.1004,0.3575,mixed,0.929,6.786,7.5,0.0,,
Niijima,niijima1~2,1,99,395.0,1218.5,0.0573,0.2702,mixed,0.25,1.375,1.0,0.0,,
Niijima,niijima1~2,1,100,403.5,1221.12,0.1147,0.3821,mixed,0.938,10.312,9.5,0.0,,
Niijima,niijima1~2,1,101,309.72,1221.14,0.3082,0.6265,mixed,0.86,9.907,9.0,0.0,,
Niijima,niijima1~2,1,102,431.25,1222.75,0.0287,0.1911,mixed,0.5,1.5,1.5,0.0,,
Niijima,niijima1~2,1,103,417.53,1223.6,0.4444,0.7523,mixed,0.839,6.355,7.0,0.0,,
Niijima,niijima1~2,1,104,325.5,1226.0,0.0143,0.1351,mixed,0.5,1.5,1.5,0.0,,
Niijima,niijima1~2,1,105,389.33,1227.53,0.1075,0.37,strong,1.0,4.8,5.0,0.0,,
Niijima,niijima1~2,1,106,398.29,1229.0,0.1219,0.3939,mixed,0.765,2.941,2.0,0.0,,
Niijima,niijima1~2,1,107,439.77,1232.18,0.1577,0.4481,mixed,0.818,3.773,3.5,0.0,,
Niijima,niijima1~2,1,108,311.33,1235.9,0.1505,0.4378,mixed,0.762,2.952,3.0,0.0,,
Niijima,niijima1~2,1,109,318.0,1241.5,0.0143,0.1351,strong,1.0,4.5,4.5,0.0,,
Niijima,niijima1~2,1,110,407.75,1242.0,0.0287,0.1911,mixed,0.75,8.0,9.0,0.0,,
Niijima,niijima1~2,1,111,418.34,1249.76,0.2724,0.5889,mixed,0.842,4.447,4.0,0.0,,
Niijima,niijima1~2,1,112,305.93,1258.27,0.1075,0.37,mixed,0.8,4.267,3.0,0.0,,
Niijima,niijima1~2,1,113,413.69,1262.54,0.3728,0.6889,mixed,0.904,7.212,7.0,0.0,,
Niijima,niijima1~2,1,114,412.64,1272.73,0.0789,0.3169,mixed,0.818,3.0,2.0,0.0,,
Niijima,niijima1~2,1,115,416.5,1281.5,0.0143,0.1351,strong,1.0,7.0,7.0,0.0,,
Niijima,niijima1~2,1,116,421.32,1284.58,0.1362,0.4164,mixed,0.789,3.0,3.0,0.0,,
Niijima,niijima1~2,1,117,392.62,1292.12,0.0573,0.2702,mixed,0.875,2.375,2.5,0.0,,
Niijima,niijima1~2,1,118,420.14,1300.14,0.0502,0.2528,strong,1.0,9.286,9.0,0.0,,
Niijima,niijima1~2,1,119,403.06,1306.93,3.8495,2.2139,mixed,0.963,16.313,15.0,0.0,check,
Niijima,niijima1~2,1,120,426.5,1309.0,0.0143,0.1351,strong,1.0,3.0,3.0,0.0,,
Niijima,niijima1~2,1,121,427.5,1314.25,0.0573,0.2702,mixed,0.625,5.75,6.5,0.0,,
Niijima,niijima1~2,1,122,414.0,1317.5,0.043,0.234,mixed,0.833,3.5,3.5,0.0,,
Niijima,niijima1~2,1,123,196.03,1322.11,0.2724,0.5889,mixed,0.921,8.5,7.0,0.0,,
Niijima,niijima1~2,1,124,196.1,1336.67,0.5161,0.8107,mixed,0.958,9.833,8.5,0.0,,
Niijima,niijima1~2,1,125,221.5,1354.0,0.0143,0.1351,strong,1.0,3.0,3.0,0.0,,
Niijima,niijima1~2,1,126,221.0,1363.0,0.0645,0.2866,strong,1.0,3.333,3.0,0.0,,
Niijima,niijima1~2,1,127,207.11,1384.79,0.2007,0.5055,mixed,0.893,5.25,5.0,0.0,,
Niijima,niijima1~2,1,,230.5,1028.0,0.0143,0.1351,oxidized_recovered,0.0,-6.0,-6.0,,,
Niijima,niijima1~2,1,,326.2,1029.0,0.0358,0.2136,oxidized_recovered,0.0,-34.6,-34.0,,,
Niijima,niijima1~2,1,,242.58,1031.25,0.086,0.3309,oxidized_recovered,0.0,-25.25,-25.5,,,
Niijima,niijima1~2,1,,354.5,1033.0,0.0287,0.1911,oxidized_recovered,0.0,-24.5,-24.5,,,
Niijima,niijima1~2,1,,261.5,1033.86,0.1004,0.3575,oxidized_recovered,0.0,-22.857,-23.0,,,
Niijima,niijima1~2,1,,230.74,1036.99,1.319,1.2959,oxidized_recovered,0.0,-18.636,-20.0,,,
Niijima,niijima1~2,1,,261.5,1037.0,0.0143,0.1351,oxidized_recovered,0.0,-39.5,-39.5,,,
Niijima,niijima1~2,1,,304.8,1042.4,0.0358,0.2136,oxidized_recovered,0.0,-26.8,-27.0,,,
Niijima,niijima1~2,1,,245.0,1043.0,0.0215,0.1655,oxidized_recovered,0.0,-25.333,-26.0,,,
Niijima,niijima1~2,1,,389.5,1045.0,0.0143,0.1351,oxidized_recovered,0.0,-32.5,-32.5,,,
Niijima,niijima1~2,1,,236.67,1051.33,0.0215,0.1655,oxidized_recovered,0.0,-28.333,-28.0,,,
Niijima,niijima1~2,1,,318.5,1054.0,0.0143,0.1351,oxidized_recovered,0.0,-31.5,-31.5,,,
Niijima,niijima1~2,1,,245.33,1054.67,0.0215,0.1655,oxidized_recovered,0.0,-38.0,-38.0,,,
Niijima,niijima1~2,1,,423.0,1055.5,0.0143,0.1351,oxidized_recovered,0.0,-22.0,-22.0,,,
Niijima,niijima1~2,1,,417.75,1055.75,0.0287,0.1911,oxidized_recovered,0.0,-28.5,-28.0,,,
Niijima,niijima1~2,1,,222.5,1056.5,0.0143,0.1351,oxidized_recovered,0.0,-2.0,-2.0,,,
Niijima,niijima1~2,1,,400.0,1057.5,0.0143,0.1351,oxidized_recovered,0.0,-21.0,-21.0,,,
Niijima,niijima1~2,1,,211.1,1057.97,0.2796,0.5966,oxidized_recovered,0.0,-16.282,-16.0,,,
Niijima,niijima1~2,1,,355.41,1058.86,0.1577,0.4481,oxidized_recovered,0.0,-12.818,-12.5,,,
Niijima,niijima1~2,1,,366.67,1060.33,0.0215,0.1655,oxidized_recovered,0.0,-7.0,-5.0,,,
Niijima,niijima1~2,1,,235.77,1060.55,2.2007,1.6739,oxidized_recovered,0.0,-20.743,-20.0,,,
Niijima,niijima1~2,1,,363.0,1061.75,0.0287,0.1911,oxidized_recovered,0.0,-2.0,-2.0,,,
Niijima,niijima1~2,1,,217.5,1062.0,0.0143,0.1351,oxidized_recovered,0.0,-3.5,-3.5,,,
Niijima,niijima1~2,1,,411.0,1062.33,0.0215,0.1655,oxidized_recovered,0.0,-19.667,-20.0,,,
Niijima,niijima1~2,1,,327.0,1065.0,0.0215,0.1655,oxidized_recovered,0.0,-20.667,-21.0,,,
Niijima,niijima1~2,1,,422.67,1065.0,0.0215,0.1655,oxidized_recovered,0.0,-22.667,-22.0,,,
Niijima,niijima1~2,1,,221.75,1065.25,0.0573,0.2702,oxidized_recovered,0.0,-7.0,-5.5,,,
Niijima,niijima1~2,1,,315.5,1065.25,0.1147,0.3821,oxidized_recovered,0.0,-32.625,-34.0,,,
Niijima,niijima1~2,1,,246.5,1067.0,0.0143,0.1351,oxidized_recovered,0.0,-35.5,-35.5,,,
Niijima,niijima1~2,1,,396.0,1067.09,0.0789,0.3169,oxidized_recovered,0.0,-35.727,-35.0,,,
Niijima,niijima1~2,1,,424.52,1067.7,1.7563,1.4954,oxidized_recovered,0.0,-19.31,-17.0,,,
Niijima,niijima1~2,1,,272.5,1068.0,0.0143,0.1351,oxidized_recovered,0.0,-34.5,-34.5,,,
Niijima,niijima1~2,1,,437.0,1068.0,0.0215,0.1655,oxidized_recovered,0.0,-17.0,-17.0,,,
Niijima,niijima1~2,1,,226.25,1068.75,0.0287,0.1911,oxidized_recovered,0.0,-24.25,-24.0,,,
Niijima,niijima1~2,1,,392.0,1069.4,0.0358,0.2136,oxidized_recovered,0.0,-42.0,-42.0,,,
Niijima,niijima1~2,1,,210.33,1070.67,0.0215,0.1655,oxidized_recovered,0.0,-3.667,-1.0,,,
Niijima,niijima1~2,1,,214.5,1071.0,0.0143,0.1351,oxidized_recovered,0.0,-0.5,-0.5,,,
Niijima,niijima1~2,1,,320.0,1071.5,0.0143,0.1351,oxidized_recovered,0.0,-29.5,-29.5,,,
Niijima,niijima1~2,1,,326.0,1072.0,0.0215,0.1655,oxidized_recovered,0.0,-21.0,-21.0,,,
Niijima,niijima1~2,1,,345.2,1072.6,0.0358,0.2136,oxidized_recovered,0.0,-14.2,-14.0,,,
Niijima,niijima1~2,1,,337.02,1073.67,30.2795,6.2091,oxidized_recovered,0.0,-22.186,-21.0,,,
Niijima,niijima1~2,1,,225.0,1074.5,0.0143,0.1351,oxidized_recovered,0.0,-29.0,-29.0,,,
Niijima,niijima1~2,1,,356.66,1074.57,0.5305,0.8218,oxidized_recovered,0.0,-8.351,-6.5,,,
Niijima,niijima1~2,1,,295.0,1075.0,0.0358,0.2136,oxidized_recovered,0.0,-7.0,-6.0,,,
Niijima,niijima1~2,1,,313.5,1075.67,0.043,0.234,oxidized_recovered,0.0,-35.833,-37.0,,,
Niijima,niijima1~2,1,,208.13,1075.77,0.6523,0.9114,oxidized_recovered,0.0,-23.077,-27.0,,,
Niijima,niijima1~2,1,,218.3,1076.43,0.1649,0.4582,oxidized_recovered,0.0,-13.348,-13.0,,,
Niijima,niijima1~2,1,,347.0,1077.29,0.0502,0.2528,oxidized_recovered,0.0,-12.0,-12.0,,,
Niijima,niijima1~2,1,,224.67,1077.33,0.0215,0.1655,oxidized_recovered,0.0,-4.667,-4.0,,,
Niijima,niijima1~2,1,,302.0,1079.33,0.0215,0.1655,oxidized_recovered,0.0,-9.0,-10.0,,,
Niijima,niijima1~2,1,,242.0,1080.25,0.0287,0.1911,oxidized_recovered,0.0,-33.0,-35.0,,,
Niijima,niijima1~2,1,,306.86,1080.57,0.0502,0.2528,oxidized_recovered,0.0,-3.143,-3.0,,,
Niijima,niijima1~2,1,,329.75,1081.25,0.0287,0.1911,oxidized_recovered,0.0,-8.0,-7.5,,,
Niijima,niijima1~2,1,,442.75,1081.48,0.6667,0.9213,oxidized_recovered,0.0,-12.634,-12.0,,,
Niijima,niijima1~2,1,,234.73,1081.68,0.552,0.8383,oxidized_recovered,0.0,-28.688,-28.0,,,
Niijima,niijima1~2,1,,220.57,1082.0,0.0502,0.2528,oxidized_recovered,0.0,-7.143,-7.0,,,
Niijima,niijima1~2,1,,307.25,1083.5,0.0573,0.2702,oxidized_recovered,0.0,-2.875,-3.0,,,
Niijima,niijima1~2,1,,289.33,1084.33,0.0215,0.1655,oxidized_recovered,0.0,-34.333,-34.0,,,
Niijima,niijima1~2,1,,292.0,1084.5,0.0143,0.1351,oxidized_recovered,0.0,-39.0,-39.0,,,
Niijima,niijima1~2,1,,227.75,1085.0,0.0573,0.2702,oxidized_recovered,0.0,-12.0,-12.0,,,
Niijima,niijima1~2,1,,400.4,1085.9,0.0717,0.3021,oxidized_recovered,0.0,-40.1,-42.0,,,
Niijima,niijima1~2,1,,274.5,1086.0,0.0143,0.1351,oxidized_recovered,0.0,-24.0,-24.0,,,
Niijima,niijima1~2,1,,210.5,1086.5,0.0143,0.1351,oxidized_recovered,0.0,-30.0,-30.0,,,
Niijima,niijima1~2,1,,244.44,1087.44,0.1147,0.3821,oxidized_recovered,0.0,-29.562,-30.0,,,
Niijima,niijima1~2,1,,432.0,1088.5,0.0143,0.1351,oxidized_recovered,0.0,-20.0,-20.0,,,
Niijima,niijima1~2,1,,425.75,1090.88,0.172,0.468,oxidized_recovered,0.0,-5.25,-5.0,,,
Niijima,niijima1~2,1,,297.84,1091.32,1.2903,1.2818,oxidized_recovered,0.0,-14.533,-14.0,,,
Niijima,niijima1~2,1,,404.47,1091.95,1.9928,1.5929,oxidized_recovered,0.0,-16.317,-14.0,,,
Niijima,niijima1~2,1,,284.5,1094.0,0.0143,0.1351,oxidized_recovered,0.0,-4.5,-4.5,,,
Niijima,niijima1~2,1,,384.8,1094.2,0.0358,0.2136,oxidized_recovered,0.0,-29.8,-30.0,,,
Niijima,niijima1~2,1,,357.0,1094.5,0.0287,0.1911,oxidized_recovered,0.0,-7.5,-7.5,,,
Niijima,niijima1~2,1,,432.0,1094.5,0.0143,0.1351,oxidized_recovered,0.0,-6.0,-6.0,,,
Niijima,niijima1~2,1,,207.48,1095.34,1.6201,1.4362,oxidized_recovered,0.0,-30.456,-32.0,,,
Niijima,niijima1~2,1,,212.86,1095.71,0.0502,0.2528,oxidized_recovered,0.0,-34.143,-35.0,,,
Niijima,niijima1~2,1,,233.17,1097.33,0.043,0.234,oxidized_recovered,0.0,-30.667,-30.5,,,
Niijima,niijima1~2,1,,431.5,1097.5,0.0143,0.1351,oxidized_recovered,0.0,0.0,0.0,,,
Niijima,niijima1~2,1,,371.17,1098.44,0.129,0.4053,oxidized_recovered,0.0,-23.389,-22.5,,,
Niijima,niijima1~2,1,,229.0,1099.0,0.0215,0.1655,oxidized_recovered,0.0,-38.333,-39.0,,,
Niijima,niijima1~2,1,,436.0,1100.0,0.0215,0.1655,oxidized_recovered,0.0,-11.333,-11.0,,,
Niijima,niijima1~2,1,,412.0,1100.5,0.0143,0.1351,oxidized_recovered,0.0,-35.5,-35.5,,,
Niijima,niijima1~2,1,,434.5,1101.75,0.0287,0.1911,oxidized_recovered,0.0,-8.25,-8.5,,,
Niijima,niijima1~2,1,,315.45,1103.09,0.0789,0.3169,oxidized_recovered,0.0,-9.273,-9.0,,,
Niijima,niijima1~2,1,,444.25,1103.4,0.3441,0.6619,oxidized_recovered,0.0,-7.708,-8.0,,,
Niijima,niijima1~2,1,,359.5,1103.5,0.0143,0.1351,oxidized_recovered,0.0,-4.5,-4.5,,,
Niijima,niijima1~2,1,,431.0,1105.0,0.0215,0.1655,oxidized_recovered,0.0,-0.333,-1.0,,,
Niijima,niijima1~2,1,,354.82,1105.09,0.0789,0.3169,oxidized_recovered,0.0,-8.455,-8.0,,,
Niijima,niijima1~2,1,,363.5,1106.0,0.0143,0.1351,oxidized_recovered,0.0,-10.5,-10.5,,,
Niijima,niijima1~2,1,,285.67,1106.67,0.0215,0.1655,oxidized_recovered,0.0,-17.333,-16.0,,,
Niijima,niijima1~2,1,,421.19,1107.65,0.1864,0.4871,oxidized_recovered,0.0,-10.154,-9.5,,,
Niijima,niijima1~2,1,,339.14,1108.14,0.0502,0.2528,oxidized_recovered,0.0,-28.429,-29.0,,,
Niijima,niijima1~2,1,,359.84,1110.4,0.3226,0.6409,oxidized_recovered,0.0,-13.0,-12.0,,,
Niijima,niijima1~2,1,,246.4,1110.8,0.0358,0.2136,oxidized_recovered,0.0,-33.0,-33.0,,,
Niijima,niijima1~2,1,,426.57,1111.71,0.0502,0.2528,oxidized_recovered,0.0,-14.857,-18.0,,,
Niijima,niijima1~2,1,,339.5,1112.0,0.0143,0.1351,oxidized_recovered,0.0,-22.0,-22.0,,,
Niijima,niijima1~2,1,,227.67,1112.67,0.0215,0.1655,oxidized_recovered,0.0,-31.0,-30.0,,,
Niijima,niijima1~2,1,,420.33,1112.67,0.0215,0.1655,oxidized_recovered,0.0,-17.0,-18.0,,,
Niijima,niijima1~2,1,,304.37,1112.96,0.9606,1.1059,oxidized_recovered,0.0,-18.157,-18.0,,,
Niijima,niijima1~2,1,,416.5,1113.0,0.0143,0.1351,oxidized_recovered,0.0,-11.0,-11.0,,,
Niijima,niijima1~2,1,,209.5,1113.5,0.0287,0.1911,oxidized_recovered,0.0,-37.5,-37.5,,,
Niijima,niijima1~2,1,,413.5,1113.5,0.0287,0.1911,oxidized_recovered,0.0,-8.5,-8.0,,,
Niijima,niijima1~2,1,,221.7,1114.2,0.0717,0.3021,oxidized_recovered,0.0,-30.4,-30.5,,,
Niijima,niijima1~2,1,,410.0,1114.83,0.043,0.234,oxidized_recovered,0.0,-7.833,-9.0,,,
Niijima,niijima1~2,1,,452.44,1114.84,0.1792,0.4777,oxidized_recovered,0.0,-14.16,-14.0,,,
Niijima,niijima1~2,1,,225.5,1115.0,0.0143,0.1351,oxidized_recovered,0.0,-31.5,-31.5,,,
Niijima,niijima1~2,1,,400.0,1115.5,0.0143,0.1351,oxidized_recovered,0.0,-21.5,-21.5,,,
Niijima,niijima1~2,1,,231.75,1115.78,5.0609,2.5385,oxidized_recovered,0.0,-27.687,-29.0,,,
Niijima,niijima1~2,1,,322.5,1116.0,0.0143,0.1351,oxidized_recovered,0.0,-9.0,-9.0,,,
Niijima,niijima1~2,1,,432.5,1116.0,0.0143,0.1351,oxidized_recovered,0.0,-10.5,-10.5,,,
Niijima,niijima1~2,1,,417.0,1116.5,0.0143,0.1351,oxidized_recovered,0.0,-23.0,-23.0,,,
Niijima,niijima1~2,1,,244.35,1116.63,0.3513,0.6688,oxidized_recovered,0.0,-32.816,-33.0,,,
