island,sheet,corolla_id,n_spots,n_strong_spots,n_weak_recovered_spots,n_large_spot_clusters,guide_area_mm2,guide_cov_pct,guide_cov_strong_pct,guide_cov_weak_recovered_pct,spot_density_cm2,mean_spot_area_mm2,median_spot_area_mm2,max_spot_area_mm2,brown_overlap_pct_of_spots,guide_present,n_oxidized_recovered_spots,guide_area_incl_oxidized_mm2,guide_cov_incl_oxidized_pct,spot_qc_source,scale_source,scale_qc,mm_per_px,px_per_cm,ruler_spacing_cv,ruler_tick_count,ruler_regular_interval_count,ruler_baseline_y,ruler_tick_x
Kozushima,kozu2,1,145,119,26,4,48.452,6.56,5.347,1.213,19.633,0.3341,0.086,7.6129,0.0,1,440,129.082,17.477,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,2,37,30,7,0,10.036,1.25,0.973,0.277,4.607,0.2712,0.0932,2.0072,0.0,1,0,10.036,1.25,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,3,228,205,23,1,45.986,6.755,5.308,1.447,33.49,0.2017,0.086,4.0502,0.0,1,543,130.946,19.234,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,4,7,7,0,0,0.208,0.027,0.027,0.0,0.922,0.0297,0.0215,0.0789,0.0,0,0,0.208,0.027,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,5,146,123,23,2,28.416,2.597,2.03,0.567,13.343,0.1946,0.0538,5.4193,0.0,1,409,124.136,11.345,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,6,196,166,30,3,43.276,4.226,3.282,0.944,19.138,0.2208,0.086,3.5197,0.0,1,524,120.036,11.721,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,7,87,71,16,4,63.677,8.356,7.58,0.776,11.416,0.7319,0.1075,15.8064,0.0,1,193,82.401,10.813,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,8,107,90,17,5,54.272,7.414,6.414,1.0,14.616,0.5072,0.172,7.2831,0.0,1,345,85.677,11.704,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,9,123,108,15,5,77.921,9.432,8.383,1.049,14.888,0.6335,0.1505,17.5054,0.0,1,412,114.738,13.888,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
