island,sheet,corolla_id,spot_id,cx,cy,area_mm2,equivalent_diameter_mm,detection_class,strong_pixel_fraction,mean_a_minus_b,median_a_minus_b,brown_overlap_pct,large_cluster_check,exclude_FILL
Kozushima,kozu2,1,72,1073.67,1091.89,0.0645,0.2866,mixed,0.889,7.889,9.0,0.0,,
Kozushima,kozu2,1,73,1029.75,1093.38,0.1147,0.3821,mixed,0.625,3.062,2.0,0.0,,
Kozushima,kozu2,1,74,1293.8,1093.6,0.1075,0.37,mixed,0.067,0.533,0.0,0.0,,
Kozushima,kozu2,1,75,1172.44,1094.44,0.0645,0.2866,mixed,0.556,2.778,3.0,0.0,,
Kozushima,kozu2,1,76,1036.88,1098.45,0.2366,0.5488,strong,1.0,11.727,13.0,0.0,,
Kozushima,kozu2,1,77,1093.79,1099.24,0.2079,0.5145,mixed,0.793,4.931,5.0,0.0,,
Kozushima,kozu2,1,78,930.33,1101.0,0.0645,0.2866,mixed,0.556,1.556,2.0,0.0,,
Kozushima,kozu2,1,79,1065.3,1102.44,0.3871,0.702,mixed,0.796,6.833,4.0,0.0,,
Kozushima,kozu2,1,80,1321.83,1104.3,5.3835,2.6181,mixed,0.933,10.08,8.0,0.0,check,
Kozushima,kozu2,1,81,951.0,1105.67,0.043,0.234,weak_recovered,0.0,-1.5,-2.0,0.0,,
Kozushima,kozu2,1,82,1101.0,1106.0,0.0215,0.1655,mixed,0.333,1.0,1.0,0.0,,
Kozushima,kozu2,1,83,1298.17,1106.08,0.086,0.3309,mixed,0.917,3.75,3.5,0.0,,
Kozushima,kozu2,1,84,969.33,1106.27,0.1075,0.37,mixed,0.867,5.0,5.0,0.0,,
Kozushima,kozu2,1,85,1082.42,1110.08,0.4731,0.7761,mixed,0.833,8.379,8.0,0.0,,
Kozushima,kozu2,1,86,1286.8,1110.47,0.1075,0.37,strong,1.0,2.867,3.0,0.0,,
Kozushima,kozu2,1,87,1010.0,1111.5,0.0143,0.1351,mixed,0.5,1.5,1.5,0.0,,
Kozushima,kozu2,1,88,1070.53,1113.93,0.5376,0.8274,mixed,0.92,11.827,11.0,0.0,,
Kozushima,kozu2,1,89,1303.5,1114.0,0.0143,0.1351,strong,1.0,4.0,4.0,0.0,,
Kozushima,kozu2,1,90,1298.65,1115.29,0.1219,0.3939,strong,1.0,5.353,5.0,0.0,,
Kozushima,kozu2,1,91,1013.0,1117.71,0.0502,0.2528,strong,1.0,4.0,4.0,0.0,,
Kozushima,kozu2,1,92,960.37,1118.59,0.1935,0.4964,mixed,0.778,4.704,5.0,0.0,,
Kozushima,kozu2,1,93,1092.83,1118.83,0.043,0.234,mixed,0.833,3.333,2.5,0.0,,
Kozushima,kozu2,1,94,1281.09,1122.36,0.0789,0.3169,strong,1.0,5.545,5.0,0.0,,
Kozushima,kozu2,1,95,934.48,1125.81,0.1935,0.4964,mixed,0.926,5.667,5.0,0.0,,
Kozushima,kozu2,1,96,1250.33,1127.67,0.0215,0.1655,strong,1.0,4.0,4.0,0.0,,
Kozushima,kozu2,1,97,1086.55,1131.18,0.1577,0.4481,mixed,0.5,1.727,1.5,0.0,,
Kozushima,kozu2,1,98,1013.15,1134.54,0.0932,0.3445,mixed,0.846,4.846,5.0,0.0,,
Kozushima,kozu2,1,99,965.14,1138.64,0.1004,0.3575,mixed,0.643,3.429,3.0,0.0,,
Kozushima,kozu2,1,100,1028.29,1139.57,0.0502,0.2528,mixed,0.286,1.286,1.0,0.0,,
Kozushima,kozu2,1,101,1001.25,1142.0,0.0287,0.1911,mixed,0.75,2.0,2.0,0.0,,
Kozushima,kozu2,1,102,1093.3,1147.3,0.0717,0.3021,mixed,0.4,0.9,1.0,0.0,,
Kozushima,kozu2,1,103,1015.67,1147.33,0.0215,0.1655,mixed,0.667,3.667,4.0,0.0,,
Kozushima,kozu2,1,104,1228.0,1151.0,0.0215,0.1655,mixed,0.333,1.333,1.0,0.0,,
Kozushima,kozu2,1,105,1239.67,1151.67,0.0215,0.1655,weak_recovered,0.0,-1.0,-1.0,0.0,,
Kozushima,kozu2,1,106,1214.93,1151.98,0.3154,0.6337,mixed,0.886,6.773,6.0,0.0,,
Kozushima,kozu2,1,107,1089.5,1153.5,0.043,0.234,weak_recovered,0.0,-1.667,-2.0,0.0,,
Kozushima,kozu2,1,108,1023.67,1153.67,0.0215,0.1655,mixed,0.333,1.333,1.0,0.0,,
Kozushima,kozu2,1,109,1246.64,1154.12,0.1792,0.4777,mixed,0.76,4.0,4.0,0.0,,
Kozushima,kozu2,1,110,939.08,1157.08,0.086,0.3309,weak_recovered,0.0,-1.333,-1.5,0.0,,
Kozushima,kozu2,1,111,1092.85,1159.82,0.2437,0.5571,mixed,0.5,1.941,1.5,0.0,,
Kozushima,kozu2,1,112,1218.14,1161.24,0.1505,0.4378,mixed,0.81,3.429,3.0,0.0,,
Kozushima,kozu2,1,113,1224.0,1161.33,0.0215,0.1655,weak_recovered,0.0,0.333,0.0,0.0,,
Kozushima,kozu2,1,114,1240.31,1163.0,0.8746,1.0552,mixed,0.77,6.008,4.0,0.0,,
Kozushima,kozu2,1,115,1226.2,1176.94,0.5018,0.7993,mixed,0.714,3.457,3.0,0.0,,
Kozushima,kozu2,1,116,926.17,1183.0,0.172,0.468,mixed,0.708,4.583,4.0,0.0,,
Kozushima,kozu2,1,117,1233.25,1186.0,0.086,0.3309,mixed,0.25,0.333,0.5,0.0,,
Kozushima,kozu2,1,118,1237.5,1190.0,0.0143,0.1351,strong,1.0,5.0,5.0,0.0,,
Kozushima,kozu2,1,119,934.87,1190.52,0.1649,0.4582,mixed,0.13,0.435,1.0,0.0,,
Kozushima,kozu2,1,120,1010.33,1193.33,0.0215,0.1655,weak_recovered,0.0,1.0,1.0,0.0,,
Kozushima,kozu2,1,121,898.0,1214.5,0.0143,0.1351,weak_recovered,0.0,-0.5,-0.5,0.0,,
Kozushima,kozu2,1,122,925.09,1216.03,0.2437,0.5571,mixed,0.559,2.059,2.0,0.0,,
Kozushima,kozu2,1,123,914.08,1217.18,0.3656,0.6823,mixed,0.608,3.431,3.0,0.0,,
Kozushima,kozu2,1,124,1132.06,1217.76,0.5018,0.7993,mixed,0.786,3.0,3.0,0.0,,
Kozushima,kozu2,1,125,1134.0,1224.0,0.0215,0.1655,weak_recovered,0.0,1.0,1.0,0.0,,
Kozushima,kozu2,1,126,907.94,1226.44,0.129,0.4053,strong,1.0,3.444,3.0,0.0,,
Kozushima,kozu2,1,127,1153.25,1231.0,0.0573,0.2702,mixed,0.625,1.625,2.0,0.0,,
Kozushima,kozu2,1,128,1135.45,1236.13,0.9606,1.1059,mixed,0.761,2.836,3.0,0.0,,
Kozushima,kozu2,1,129,1170.6,1236.6,0.0358,0.2136,weak_recovered,0.0,0.0,0.0,0.0,,
Kozushima,kozu2,1,130,1160.54,1237.62,0.0932,0.3445,mixed,0.231,0.923,1.0,0.0,,
Kozushima,kozu2,1,131,996.88,1243.88,0.0573,0.2702,weak_recovered,0.0,-1.0,-1.0,0.0,,
Kozushima,kozu2,1,132,1147.0,1244.5,0.0287,0.1911,weak_recovered,0.0,1.0,1.0,0.0,,
Kozushima,kozu2,1,133,1127.0,1249.25,0.0287,0.1911,strong,1.0,3.0,3.0,0.0,,
Kozushima,kozu2,1,134,902.43,1249.64,0.1004,0.3575,strong,1.0,3.5,3.0,0.0,,
Kozushima,kozu2,1,135,949.57,1249.86,0.0502,0.2528,mixed,0.429,1.571,1.0,0.0,,
Kozushima,kozu2,1,136,1160.48,1250.63,0.3297,0.648,mixed,0.87,9.152,8.0,0.0,,
Kozushima,kozu2,1,137,1054.83,1250.67,0.043,0.234,strong,1.0,2.833,3.0,0.0,,
Kozushima,kozu2,1,138,1145.74,1250.91,0.1649,0.4582,mixed,0.696,2.043,2.0,0.0,,
Kozushima,kozu2,1,139,926.94,1257.34,7.1326,3.0136,mixed,0.923,5.418,5.0,0.0,check,
Kozushima,kozu2,1,140,898.0,1257.5,0.0143,0.1351,strong,1.0,2.0,2.0,0.0,,
Kozushima,kozu2,1,141,1015.6,1260.31,6.4659,2.8693,mixed,0.895,7.418,6.0,0.0,check,
Kozushima,kozu2,1,142,1133.63,1260.81,0.7384,0.9696,mixed,0.845,3.922,3.0,0.0,,
Kozushima,kozu2,1,143,993.2,1263.0,0.0358,0.2136,weak_recovered,0.0,-0.6,-1.0,0.0,,
Kozushima,kozu2,1,144,1004.27,1266.07,0.1075,0.37,mixed,0.467,1.2,1.0,0.0,,
Kozushima,kozu2,1,145,1040.33,1266.22,0.0645,0.2866,mixed,0.667,1.889,2.0,0.0,,
Kozushima,kozu2,1,146,1057.64,1267.23,0.1577,0.4481,strong,1.0,3.273,3.0,0.0,,
Kozushima,kozu2,1,147,902.0,1270.62,0.0573,0.2702,strong,1.0,2.625,3.0,0.0,,
Kozushima,kozu2,1,148,996.56,1271.78,0.0645,0.2866,mixed,0.778,2.333,3.0,0.0,,
Kozushima,kozu2,1,149,1029.87,1275.21,0.7455,0.9743,mixed,0.808,3.548,3.0,0.0,,
Kozushima,kozu2,1,150,912.02,1275.85,0.5735,0.8545,mixed,0.912,4.25,4.0,0.0,,
Kozushima,kozu2,1,151,932.85,1281.77,0.0932,0.3445,mixed,0.769,5.231,5.0,0.0,,
Kozushima,kozu2,1,152,1043.77,1289.69,2.4516,1.7668,mixed,0.959,7.313,6.0,0.0,,
Kozushima,kozu2,1,,1150.5,963.0,0.043,0.234,oxidized_recovered,0.0,-9.667,-9.5,,,
Kozushima,kozu2,1,,1179.62,963.0,0.0932,0.3445,oxidized_recovered,0.0,-9.846,-11.0,,,
Kozushima,kozu2,1,,1201.75,966.75,0.0287,0.1911,oxidized_recovered,0.0,-11.0,-11.0,,,
Kozushima,kozu2,1,,1201.75,969.38,0.0573,0.2702,oxidized_recovered,0.0,-14.75,-15.0,,,
Kozushima,kozu2,1,,1163.0,970.26,1.7849,1.5075,oxidized_recovered,0.0,-7.514,-7.0,,,
Kozushima,kozu2,1,,1181.53,974.29,0.6237,0.8911,oxidized_recovered,0.0,-7.805,-8.0,,,
Kozushima,kozu2,1,,1137.02,976.59,0.2939,0.6117,oxidized_recovered,0.0,-5.561,-5.0,,,
Kozushima,kozu2,1,,1214.0,977.5,0.0143,0.1351,oxidized_recovered,0.0,-13.0,-13.0,,,
Kozushima,kozu2,1,,1198.14,983.02,0.7814,0.9974,oxidized_recovered,0.0,-4.257,-4.0,,,
Kozushima,kozu2,1,,1146.0,984.47,0.1075,0.37,oxidized_recovered,0.0,-6.067,-7.0,,,
Kozushima,kozu2,1,,1140.67,986.67,0.0215,0.1655,oxidized_recovered,0.0,-7.333,-7.0,,,
Kozushima,kozu2,1,,1160.0,987.0,0.0215,0.1655,oxidized_recovered,0.0,-7.333,-7.0,,,
Kozushima,kozu2,1,,1147.62,990.38,0.0573,0.2702,oxidized_recovered,0.0,-4.875,-4.5,,,
Kozushima,kozu2,1,,1216.48,990.38,0.2079,0.5145,oxidized_recovered,0.0,-5.862,-5.0,,,
Kozushima,kozu2,1,,1154.67,990.8,0.1075,0.37,oxidized_recovered,0.0,-6.2,-6.0,,,
Kozushima,kozu2,1,,1176.0,991.0,0.0358,0.2136,oxidized_recovered,0.0,-21.4,-22.0,,,
Kozushima,kozu2,1,,1202.2,993.6,0.0358,0.2136,oxidized_recovered,0.0,-10.2,-10.0,,,
Kozushima,kozu2,1,,1134.0,995.5,0.0143,0.1351,oxidized_recovered,0.0,-7.0,-7.0,,,
Kozushima,kozu2,1,,1139.7,995.9,0.0717,0.3021,oxidized_recovered,0.0,-7.1,-7.0,,,
Kozushima,kozu2,1,,1148.58,996.88,0.1864,0.4871,oxidized_recovered,0.0,-4.846,-3.5,,,
Kozushima,kozu2,1,,1221.33,997.57,0.1505,0.4378,oxidized_recovered,0.0,-5.238,-5.0,,,
Kozushima,kozu2,1,,1169.6,997.95,0.1434,0.4273,oxidized_recovered,0.0,-6.6,-7.0,,,
Kozushima,kozu2,1,,1158.0,999.33,0.0215,0.1655,oxidized_recovered,0.0,-9.667,-10.0,,,
Kozushima,kozu2,1,,1152.5,1000.0,0.0143,0.1351,oxidized_recovered,0.0,-8.0,-8.0,,,
Kozushima,kozu2,1,,1197.96,1003.38,0.172,0.468,oxidized_recovered,0.0,-6.042,-6.0,,,
Kozushima,kozu2,1,,1149.63,1006.04,0.1935,0.4964,oxidized_recovered,0.0,-10.556,-11.0,,,
Kozushima,kozu2,1,,1212.0,1006.5,0.0143,0.1351,oxidized_recovered,0.0,-8.0,-8.0,,,
Kozushima,kozu2,1,,1120.93,1007.29,0.2007,0.5055,oxidized_recovered,0.0,-5.536,-5.0,,,
Kozushima,kozu2,1,,1190.23,1008.69,0.0932,0.3445,oxidized_recovered,0.0,-4.154,-3.0,,,
Kozushima,kozu2,1,,1158.55,1010.19,0.3369,0.655,oxidized_recovered,0.0,-12.957,-13.0,,,
Kozushima,kozu2,1,,1139.25,1010.28,1.3692,1.3203,oxidized_recovered,0.0,-11.911,-12.0,,,
Kozushima,kozu2,1,,1223.0,1011.19,0.1147,0.3821,oxidized_recovered,0.0,-4.812,-5.0,,,
Kozushima,kozu2,1,,1201.03,1012.46,0.5735,0.8545,oxidized_recovered,0.0,-5.213,-5.0,,,
Kozushima,kozu2,1,,1106.6,1012.53,0.552,0.8383,oxidized_recovered,0.0,-7.195,-6.0,,,
Kozushima,kozu2,1,,1154.0,1017.31,0.1147,0.3821,oxidized_recovered,0.0,-16.25,-16.0,,,
Kozushima,kozu2,1,,1096.5,1019.0,0.0143,0.1351,oxidized_recovered,0.0,-7.0,-7.0,,,
Kozushima,kozu2,1,,1128.34,1019.08,0.9391,1.0935,oxidized_recovered,0.0,-13.321,-12.0,,,
Kozushima,kozu2,1,,1100.67,1019.33,0.0215,0.1655,oxidized_recovered,0.0,-7.0,-7.0,,,
Kozushima,kozu2,1,,1227.35,1021.3,0.1434,0.4273,oxidized_recovered,0.0,-4.95,-5.5,,,
Kozushima,kozu2,1,,1091.03,1021.34,0.2294,0.5404,oxidized_recovered,0.0,-6.031,-7.0,,,
Kozushima,kozu2,1,,1098.0,1021.5,0.043,0.234,oxidized_recovered,0.0,-8.667,-8.5,,,
Kozushima,kozu2,1,,1152.0,1022.5,0.0573,0.2702,oxidized_recovered,0.0,-14.75,-15.0,,,
Kozushima,kozu2,1,,1244.0,1023.0,0.0215,0.1655,oxidized_recovered,0.0,-8.667,-8.0,,,
Kozushima,kozu2,1,,1194.05,1023.18,0.3154,0.6337,oxidized_recovered,0.0,-5.773,-6.0,,,
Kozushima,kozu2,1,,1143.5,1024.0,0.0143,0.1351,oxidized_recovered,0.0,-5.5,-5.5,,,
Kozushima,kozu2,1,,1106.52,1024.84,0.2222,0.5319,oxidized_recovered,0.0,-5.0,-4.0,,,
Kozushima,kozu2,1,,1121.25,1025.25,0.0287,0.1911,oxidized_recovered,0.0,-7.0,-7.5,,,
Kozushima,kozu2,1,,1215.0,1025.7,0.0717,0.3021,oxidized_recovered,0.0,-6.9,-7.0,,,
Kozushima,kozu2,1,,1206.0,1026.24,0.1792,0.4777,oxidized_recovered,0.0,-4.08,-5.0,,,
Kozushima,kozu2,1,,1234.0,1027.0,0.0215,0.1655,oxidized_recovered,0.0,-13.333,-13.0,,,
Kozushima,kozu2,1,,1118.27,1027.6,0.1075,0.37,oxidized_recovered,0.0,-6.2,-6.0,,,
Kozushima,kozu2,1,,1182.48,1029.08,0.1792,0.4777,oxidized_recovered,0.0,-6.72,-7.0,,,
Kozushima,kozu2,1,,1160.79,1029.5,0.2007,0.5055,oxidized_recovered,0.0,-13.607,-13.0,,,
Kozushima,kozu2,1,,1111.53,1030.4,0.1075,0.37,oxidized_recovered,0.0,-4.267,-4.0,,,
Kozushima,kozu2,1,,1081.0,1031.5,0.0143,0.1351,oxidized_recovered,0.0,-6.0,-6.0,,,
Kozushima,kozu2,1,,1122.0,1031.5,0.0143,0.1351,oxidized_recovered,0.0,-9.0,-9.0,,,
Kozushima,kozu2,1,,1116.0,1032.0,0.0215,0.1655,oxidized_recovered,0.0,-7.0,-7.0,,,
Kozushima,kozu2,1,,1146.67,1032.0,0.0215,0.1655,oxidized_recovered,0.0,-5.667,-6.0,,,
Kozushima,kozu2,1,,1241.08,1032.38,0.172,0.468,oxidized_recovered,0.0,-6.792,-6.5,,,
Kozushima,kozu2,1,,1057.25,1032.67,0.086,0.3309,oxidized_recovered,0.0,-8.583,-9.0,,,
Kozushima,kozu2,1,,1221.24,1032.8,0.3656,0.6823,oxidized_recovered,0.0,-5.059,-6.0,,,
Kozushima,kozu2,1,,1256.25,1033.0,0.0287,0.1911,oxidized_recovered,0.0,-11.5,-11.5,,,
Kozushima,kozu2,1,,1205.5,1033.2,0.0717,0.3021,oxidized_recovered,0.0,-3.9,-4.0,,,
Kozushima,kozu2,1,,1079.0,1033.5,0.0143,0.1351,oxidized_recovered,0.0,-5.0,-5.0,,,
Kozushima,kozu2,1,,1052.45,1033.55,0.0789,0.3169,oxidized_recovered,0.0,-6.182,-6.0,,,
Kozushima,kozu2,1,,1248.67,1033.67,0.0215,0.1655,oxidized_recovered,0.0,-10.333,-11.0,,,
Kozushima,kozu2,1,,1143.36,1034.25,0.7312,0.9649,oxidized_recovered,0.0,-4.922,-4.0,,,
Kozushima,kozu2,1,,1211.75,1035.25,0.0287,0.1911,oxidized_recovered,0.0,-6.75,-7.0,,,
Kozushima,kozu2,1,,1245.0,1035.5,0.0287,0.1911,oxidized_recovered,0.0,-7.75,-7.5,,,
Kozushima,kozu2,1,,1072.67,1035.96,0.3226,0.6409,oxidized_recovered,0.0,-2.644,-2.0,,,
Kozushima,kozu2,1,,1207.0,1036.33,0.0215,0.1655,oxidized_recovered,0.0,-4.667,-5.0,,,
Kozushima,kozu2,1,,1077.0,1036.5,0.0143,0.1351,oxidized_recovered,0.0,-7.0,-7.0,,,
Kozushima,kozu2,1,,1132.5,1036.5,0.0287,0.1911,oxidized_recovered,0.0,-2.25,-2.5,,,
Kozushima,kozu2,1,,1065.62,1038.38,0.0573,0.2702,oxidized_recovered,0.0,-4.375,-3.0,,,
Kozushima,kozu2,1,,1241.5,1038.5,0.0143,0.1351,oxidized_recovered,0.0,-10.5,-10.5,,,
Kozushima,kozu2,1,,1126.25,1039.5,0.1434,0.4273,oxidized_recovered,0.0,-6.15,-6.0,,,
Kozushima,kozu2,1,,942.5,1040.0,0.0287,0.1911,oxidized_recovered,0.0,-4.0,-4.0,,,
Kozushima,kozu2,1,,949.5,1041.0,0.0287,0.1911,oxidized_recovered,0.0,-8.0,-8.0,,,
Kozushima,kozu2,1,,1266.5,1042.0,0.0143,0.1351,oxidized_recovered,0.0,-7.0,-7.0,,,
Kozushima,kozu2,1,,997.62,1042.62,0.0573,0.2702,oxidized_recovered,0.0,-4.0,-3.0,,,
Kozushima,kozu2,1,,1035.5,1043.0,0.0143,0.1351,oxidized_recovered,0.0,-5.0,-5.0,,,
Kozushima,kozu2,1,,1047.29,1043.06,0.1219,0.3939,oxidized_recovered,0.0,-4.0,-4.0,,,
Kozushima,kozu2,1,,983.5,1044.0,0.0143,0.1351,oxidized_recovered,0.0,-5.0,-5.0,,,
Kozushima,kozu2,1,,1074.0,1044.4,0.0358,0.2136,oxidized_recovered,0.0,-4.0,-4.0,,,
Kozushima,kozu2,1,,1070.0,1044.75,0.0287,0.1911,oxidized_recovered,0.0,-4.25,-4.0,,,
