island,sheet,corolla_id,n_spots,n_strong_spots,n_weak_recovered_spots,n_large_spot_clusters,guide_area_mm2,guide_cov_pct,guide_cov_strong_pct,guide_cov_weak_recovered_pct,spot_density_cm2,mean_spot_area_mm2,median_spot_area_mm2,max_spot_area_mm2,brown_overlap_pct_of_spots,guide_present,n_oxidized_recovered_spots,guide_area_incl_oxidized_mm2,guide_cov_incl_oxidized_pct,spot_qc_source,scale_source,scale_qc,mm_per_px,px_per_cm,ruler_spacing_cv,ruler_tick_count,ruler_regular_interval_count,ruler_baseline_y,ruler_tick_x
Kozushima,kozu2,1,152,127,25,4,49.957,6.346,5.206,1.14,19.309,0.3287,0.0932,7.1326,0.0,1,454,131.039,16.646,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,2,39,32,7,0,9.67,1.187,0.922,0.266,4.789,0.248,0.0932,1.914,0.0,1,0,9.67,1.187,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,3,233,211,22,1,46.602,6.463,5.101,1.362,32.313,0.2,0.086,4.0502,0.0,1,543,131.455,18.23,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,4,25,25,0,0,0.875,0.114,0.114,0.0,3.257,0.035,0.0287,0.0789,0.0,0,0,0.875,0.114,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,5,155,134,21,2,28.745,2.643,2.073,0.57,14.25,0.1855,0.0502,5.4193,0.0,1,408,125.24,11.514,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,6,200,170,30,3,45.197,4.126,3.229,0.897,18.259,0.226,0.086,3.8423,0.0,1,523,119.95,10.951,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,7,101,88,13,4,67.168,8.103,7.394,0.709,12.184,0.665,0.1075,16.4946,0.0,1,195,85.978,10.372,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,8,115,96,19,5,55.061,6.823,5.906,0.918,14.251,0.4788,0.1649,7.0896,0.0,1,349,86.631,10.736,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
Kozushima,kozu2,9,130,116,14,5,78.358,8.895,7.911,0.984,14.757,0.6028,0.1505,17.2473,0.0,1,410,114.925,13.046,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,832,1620.03
