island,sheet,corolla_id,n_spots,n_strong_spots,n_weak_recovered_spots,n_large_spot_clusters,guide_area_mm2,guide_cov_pct,guide_cov_strong_pct,guide_cov_weak_recovered_pct,spot_density_cm2,mean_spot_area_mm2,median_spot_area_mm2,max_spot_area_mm2,brown_overlap_pct_of_spots,guide_present,n_oxidized_recovered_spots,guide_area_incl_oxidized_mm2,guide_cov_incl_oxidized_pct,spot_qc_source,scale_source,scale_qc,mm_per_px,px_per_cm,ruler_spacing_cv,ruler_tick_count,ruler_regular_interval_count,ruler_baseline_y,ruler_tick_x
Oshima,oshima1(2),1,45,37,8,3,26.932,3.424,3.052,0.372,5.721,0.5985,0.0573,9.914,0.0,1,189,84.222,10.707,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80
Oshima,oshima1(2),2,48,42,6,2,20.459,2.908,2.494,0.415,6.824,0.4262,0.0968,8.5161,0.0,1,160,59.685,8.485,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80
Oshima,oshima1(2),3,275,127,148,4,375.992,30.491,26.503,3.988,22.301,1.3672,0.1147,274.0785,0.0,1,1336,470.709,38.173,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80
Oshima,oshima1(2),4,43,40,3,2,65.498,6.837,6.8,0.037,4.488,1.5232,0.1004,44.1003,0.0,1,320,112.373,11.73,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80
Oshima,oshima1(2),5,120,104,16,5,133.527,14.594,13.569,1.026,13.116,1.1127,0.1864,38.086,0.0,1,734,232.724,25.437,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80
