island,sheet,corolla_id,scale_source,scale_qc,mm_per_px,px_per_cm,ruler_spacing_cv,ruler_tick_count,ruler_regular_interval_count,ruler_baseline_y,ruler_tick_x,corolla_length_ruler_mm,corolla_max_span_ruler_mm,corolla_area_ruler_mm2,flat_lobe_length_mm,flat_tube_length_mm,flat_throat_span_mm,flat_mid_tube_width_mm,flat_basal_tube_width_mm,prov_mouth_diameter_ruler_mm,prov_entrance_area_mm2,mouth_to_tube_length_ratio,flat_tube_taper_ratio,flat_tube_slenderness,guide_cov_tube_pct,guide_cov_lobes_pct,flat_incision_rel,flat_throat_openness,guide_centroid_rel,flat_n_lobes,fold_state_auto,mouth_proxy_assumption,orientation_confidence,orientation_source,sinus_source,visitor_trait_qc,fold_state_reviewed,visible_lobes_reviewed,fold_state_source
Oshima,oshima1(2),1,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80,38.269,25.061,714.694,5.155,33.03,22.098,22.098,14.393,7.034,38.859,0.213,1.5353,1.4947,4.097,0.0,0.1347,0.8818,0.1624,3,opened_or_broad,flat_span_over_pi,0.1352,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima1(2),2,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80,35.983,26.67,713.591,5.603,30.296,25.315,22.437,15.917,8.058,50.999,0.266,1.5904,1.3503,3.223,0.0,0.1557,0.9492,0.1405,4,opened_or_broad,flat_span_over_pi,0.2467,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima1(2),3,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80,48.683,33.105,1211.196,7.678,40.92,30.988,29.718,20.151,9.864,76.415,0.241,1.5378,1.377,33.979,0.0,0.1577,0.9361,0.3344,3,opened_or_broad,flat_span_over_pi,0.2826,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima1(2),4,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80,41.317,30.649,974.02,6.025,35.208,30.395,26.924,18.796,9.675,73.52,0.2748,1.6171,1.3077,7.373,0.017,0.1458,0.9917,0.138,3,opened_or_broad,flat_span_over_pi,0.2312,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima1(2),5,fallback_verified_300dpi,check,0.0846667,118.1102,,1,0,350,550.80,39.878,29.464,924.135,4.84,34.953,25.231,27.432,18.457,8.031,50.658,0.2298,1.367,1.2742,15.388,0.204,0.1214,0.8563,0.2807,4,opened_or_broad,flat_span_over_pi,0.1906,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
