island,sheet,corolla_id,spot_id,cx,cy,area_mm2,equivalent_diameter_mm,detection_class,strong_pixel_fraction,mean_a_minus_b,median_a_minus_b,brown_overlap_pct,large_cluster_check,exclude_FILL
Oshima,oshima1(2),1,31,964.0,725.0,0.0215,0.1655,strong,1.0,2.333,1.0,0.0,,
Oshima,oshima1(2),1,32,914.67,725.67,0.0215,0.1655,strong,1.0,6.667,7.0,0.0,,
Oshima,oshima1(2),1,33,917.5,729.5,0.0287,0.1911,strong,1.0,5.25,6.0,0.0,,
Oshima,oshima1(2),1,34,935.08,743.06,0.3656,0.6823,strong,1.0,7.275,8.0,0.0,,
Oshima,oshima1(2),1,35,1030.25,750.94,0.1147,0.3821,mixed,0.375,0.625,1.0,0.0,,
Oshima,oshima1(2),1,36,951.5,777.0,0.0143,0.1351,strong,1.0,1.5,1.5,0.0,,
Oshima,oshima1(2),1,37,941.5,786.5,0.0287,0.1911,strong,1.0,9.75,11.0,0.0,,
Oshima,oshima1(2),1,38,943.5,789.0,0.0143,0.1351,strong,1.0,2.0,2.0,0.0,,
Oshima,oshima1(2),1,39,946.0,805.29,0.0502,0.2528,strong,1.0,7.286,5.0,0.0,,
Oshima,oshima1(2),1,40,1053.43,838.14,0.0502,0.2528,mixed,0.286,4.286,5.0,0.0,,
Oshima,oshima1(2),1,41,1088.5,972.0,0.0143,0.1351,weak_recovered,0.0,1.0,1.0,0.0,,
Oshima,oshima1(2),1,42,1029.5,986.0,0.0143,0.1351,weak_recovered,0.0,0.0,0.0,0.0,,
Oshima,oshima1(2),1,43,963.12,986.88,0.0573,0.2702,strong,1.0,8.625,7.0,0.0,,
Oshima,oshima1(2),1,44,905.5,997.0,0.0143,0.1351,weak_recovered,0.0,-1.0,-1.0,0.0,,
Oshima,oshima1(2),1,,868.33,638.83,0.043,0.234,oxidized_recovered,0.0,-3.167,-3.0,,,
Oshima,oshima1(2),1,,860.04,647.09,0.6523,0.9114,oxidized_recovered,0.0,-2.857,-3.0,,,
Oshima,oshima1(2),1,,890.4,649.2,0.0717,0.3021,oxidized_recovered,0.0,-4.6,-5.0,,,
Oshima,oshima1(2),1,,876.38,649.53,0.2437,0.5571,oxidized_recovered,0.0,-6.029,-7.0,,,
Oshima,oshima1(2),1,,888.12,652.5,0.0573,0.2702,oxidized_recovered,0.0,-4.375,-4.0,,,
Oshima,oshima1(2),1,,894.25,652.75,0.0287,0.1911,oxidized_recovered,0.0,-4.0,-4.0,,,
Oshima,oshima1(2),1,,899.97,652.92,0.2652,0.5811,oxidized_recovered,0.0,-5.838,-5.0,,,
Oshima,oshima1(2),1,,865.0,653.0,0.0215,0.1655,oxidized_recovered,0.0,-3.0,-3.0,,,
Oshima,oshima1(2),1,,992.5,654.0,0.0143,0.1351,oxidized_recovered,0.0,-0.5,-0.5,,,
Oshima,oshima1(2),1,,869.6,654.2,0.0358,0.2136,oxidized_recovered,0.0,-5.4,-5.0,,,
Oshima,oshima1(2),1,,983.21,654.86,0.1004,0.3575,oxidized_recovered,0.0,-13.286,-13.5,,,
Oshima,oshima1(2),1,,989.5,657.25,0.0287,0.1911,oxidized_recovered,0.0,-1.5,-2.0,,,
Oshima,oshima1(2),1,,859.0,657.5,0.0143,0.1351,oxidized_recovered,0.0,0.5,0.5,,,
Oshima,oshima1(2),1,,923.0,657.75,0.0287,0.1911,oxidized_recovered,0.0,-4.25,-4.0,,,
Oshima,oshima1(2),1,,976.93,658.53,0.1075,0.37,oxidized_recovered,0.0,-13.0,-14.0,,,
Oshima,oshima1(2),1,,875.08,659.54,0.0932,0.3445,oxidized_recovered,0.0,-4.0,-3.0,,,
Oshima,oshima1(2),1,,933.0,660.5,0.0143,0.1351,oxidized_recovered,0.0,-11.0,-11.0,,,
Oshima,oshima1(2),1,,974.5,662.0,0.0143,0.1351,oxidized_recovered,0.0,-5.0,-5.0,,,
Oshima,oshima1(2),1,,907.0,662.33,0.0215,0.1655,oxidized_recovered,0.0,0.0,0.0,,,
Oshima,oshima1(2),1,,886.84,663.0,0.1792,0.4777,oxidized_recovered,0.0,-5.56,-6.0,,,
Oshima,oshima1(2),1,,895.84,663.48,0.1792,0.4777,oxidized_recovered,0.0,-2.72,-3.0,,,
Oshima,oshima1(2),1,,904.0,663.5,0.0143,0.1351,oxidized_recovered,0.0,0.0,0.0,,,
Oshima,oshima1(2),1,,960.63,664.7,0.5018,0.7993,oxidized_recovered,0.0,-11.586,-14.0,,,
Oshima,oshima1(2),1,,849.33,665.0,0.0215,0.1655,oxidized_recovered,0.0,1.0,1.0,,,
Oshima,oshima1(2),1,,879.5,665.0,0.0143,0.1351,oxidized_recovered,0.0,-3.0,-3.0,,,
Oshima,oshima1(2),1,,861.93,666.56,0.1935,0.4964,oxidized_recovered,0.0,-4.074,-5.0,,,
Oshima,oshima1(2),1,,912.5,666.75,0.0287,0.1911,oxidized_recovered,0.0,-1.75,-1.5,,,
Oshima,oshima1(2),1,,942.23,667.47,1.0609,1.1622,oxidized_recovered,0.0,-8.709,-9.0,,,
Oshima,oshima1(2),1,,927.23,667.58,0.552,0.8383,oxidized_recovered,0.0,-6.377,-5.0,,,
Oshima,oshima1(2),1,,870.88,668.62,0.172,0.468,oxidized_recovered,0.0,-7.5,-8.0,,,
Oshima,oshima1(2),1,,964.0,669.0,0.0215,0.1655,oxidized_recovered,0.0,-3.667,-4.0,,,
Oshima,oshima1(2),1,,880.5,669.75,0.0573,0.2702,oxidized_recovered,0.0,-3.25,-3.0,,,
Oshima,oshima1(2),1,,917.86,671.93,0.4014,0.7149,oxidized_recovered,0.0,-8.214,-9.0,,,
Oshima,oshima1(2),1,,885.4,672.0,0.0358,0.2136,oxidized_recovered,0.0,-4.0,-3.0,,,
Oshima,oshima1(2),1,,975.0,672.4,0.0717,0.3021,oxidized_recovered,0.0,-2.5,-2.0,,,
Oshima,oshima1(2),1,,982.0,673.5,0.0143,0.1351,oxidized_recovered,0.0,-1.5,-1.5,,,
Oshima,oshima1(2),1,,901.5,673.57,0.2007,0.5055,oxidized_recovered,0.0,-1.571,-1.5,,,
Oshima,oshima1(2),1,,968.45,674.55,0.0789,0.3169,oxidized_recovered,0.0,-4.636,-5.0,,,
Oshima,oshima1(2),1,,1003.4,674.6,0.0358,0.2136,oxidized_recovered,0.0,2.8,2.0,,,
Oshima,oshima1(2),1,,872.5,674.75,0.0287,0.1911,oxidized_recovered,0.0,-5.0,-4.5,,,
Oshima,oshima1(2),1,,892.33,676.0,0.0215,0.1655,oxidized_recovered,0.0,-6.0,-6.0,,,
Oshima,oshima1(2),1,,979.17,676.17,0.043,0.234,oxidized_recovered,0.0,-4.0,-3.0,,,
Oshima,oshima1(2),1,,853.5,678.5,0.0143,0.1351,oxidized_recovered,0.0,-1.0,-1.0,,,
Oshima,oshima1(2),1,,894.25,678.5,0.086,0.3309,oxidized_recovered,0.0,-1.833,-2.0,,,
Oshima,oshima1(2),1,,1002.5,678.5,0.0287,0.1911,oxidized_recovered,0.0,2.0,1.5,,,
Oshima,oshima1(2),1,,972.86,678.86,0.0502,0.2528,oxidized_recovered,0.0,-2.857,-2.0,,,
Oshima,oshima1(2),1,,910.35,679.69,0.1864,0.4871,oxidized_recovered,0.0,-3.231,-3.0,,,
Oshima,oshima1(2),1,,962.4,679.91,0.7455,0.9743,oxidized_recovered,0.0,-9.663,-8.0,,,
Oshima,oshima1(2),1,,942.33,683.0,0.0215,0.1655,oxidized_recovered,0.0,-5.667,-4.0,,,
Oshima,oshima1(2),1,,915.32,683.56,0.2437,0.5571,oxidized_recovered,0.0,-7.324,-7.5,,,
Oshima,oshima1(2),1,,991.33,684.33,0.0215,0.1655,oxidized_recovered,0.0,-1.0,0.0,,,
Oshima,oshima1(2),1,,890.75,684.75,0.0287,0.1911,oxidized_recovered,0.0,-4.75,-5.0,,,
Oshima,oshima1(2),1,,1008.2,685.4,0.0358,0.2136,oxidized_recovered,0.0,-0.2,0.0,,,
Oshima,oshima1(2),1,,962.67,685.67,0.0215,0.1655,oxidized_recovered,0.0,-11.0,-11.0,,,
Oshima,oshima1(2),1,,976.5,686.0,0.0287,0.1911,oxidized_recovered,0.0,-3.0,-3.0,,,
Oshima,oshima1(2),1,,1001.5,686.0,0.0143,0.1351,oxidized_recovered,0.0,-3.5,-3.5,,,
Oshima,oshima1(2),1,,860.4,686.2,0.0717,0.3021,oxidized_recovered,0.0,-5.6,-5.0,,,
Oshima,oshima1(2),1,,972.83,687.33,0.043,0.234,oxidized_recovered,0.0,-8.333,-9.0,,,
Oshima,oshima1(2),1,,906.0,687.5,0.0143,0.1351,oxidized_recovered,0.0,0.0,0.0,,,
Oshima,oshima1(2),1,,960.25,689.25,0.0287,0.1911,oxidized_recovered,0.0,-2.25,-1.0,,,
Oshima,oshima1(2),1,,922.07,689.29,0.1004,0.3575,oxidized_recovered,0.0,-2.714,-3.0,,,
Oshima,oshima1(2),1,,933.5,690.0,0.0287,0.1911,oxidized_recovered,0.0,-2.0,-2.0,,,
Oshima,oshima1(2),1,,940.81,690.0,0.1935,0.4964,oxidized_recovered,0.0,-6.741,-6.0,,,
Oshima,oshima1(2),1,,854.08,690.92,0.4373,0.7462,oxidized_recovered,0.0,-8.049,-7.0,,,
Oshima,oshima1(2),1,,844.27,691.82,0.4014,0.7149,oxidized_recovered,0.0,-10.446,-10.5,,,
Oshima,oshima1(2),1,,918.17,692.33,0.043,0.234,oxidized_recovered,0.0,-1.333,-1.0,,,
Oshima,oshima1(2),1,,1005.8,693.8,0.0358,0.2136,oxidized_recovered,0.0,-1.8,-1.0,,,
Oshima,oshima1(2),1,,915.0,694.0,0.0215,0.1655,oxidized_recovered,0.0,-0.333,0.0,,,
Oshima,oshima1(2),1,,905.52,695.12,0.2366,0.5488,oxidized_recovered,0.0,-4.636,-4.0,,,
Oshima,oshima1(2),1,,885.09,697.12,0.2366,0.5488,oxidized_recovered,0.0,-10.455,-10.0,,,
Oshima,oshima1(2),1,,970.64,697.29,0.4014,0.7149,oxidized_recovered,0.0,-5.304,-5.0,,,
Oshima,oshima1(2),1,,895.33,697.67,0.0215,0.1655,oxidized_recovered,0.0,-9.667,-12.0,,,
Oshima,oshima1(2),1,,867.5,698.0,0.0143,0.1351,oxidized_recovered,0.0,4.0,4.0,,,
Oshima,oshima1(2),1,,911.5,699.0,0.0143,0.1351,oxidized_recovered,0.0,-8.0,-8.0,,,
Oshima,oshima1(2),1,,852.5,699.5,0.1004,0.3575,oxidized_recovered,0.0,-4.357,-4.0,,,
Oshima,oshima1(2),1,,872.0,699.5,0.0143,0.1351,oxidized_recovered,0.0,4.0,4.0,,,
Oshima,oshima1(2),1,,839.25,699.75,0.0287,0.1911,oxidized_recovered,0.0,-17.0,-17.5,,,
Oshima,oshima1(2),1,,934.25,700.25,0.0287,0.1911,oxidized_recovered,0.0,-3.75,-4.0,,,
Oshima,oshima1(2),1,,1000.08,700.25,0.086,0.3309,oxidized_recovered,0.0,-13.333,-14.5,,,
Oshima,oshima1(2),1,,924.0,700.75,0.0287,0.1911,oxidized_recovered,0.0,-2.75,-3.0,,,
Oshima,oshima1(2),1,,912.5,701.0,0.0143,0.1351,oxidized_recovered,0.0,-8.0,-8.0,,,
Oshima,oshima1(2),1,,961.67,701.0,0.0215,0.1655,oxidized_recovered,0.0,-5.333,-2.0,,,
Oshima,oshima1(2),1,,980.0,701.6,0.0358,0.2136,oxidized_recovered,0.0,-22.8,-22.0,,,
Oshima,oshima1(2),1,,852.5,702.0,0.0143,0.1351,oxidized_recovered,0.0,-8.0,-8.0,,,
Oshima,oshima1(2),1,,1008.25,702.25,0.0287,0.1911,oxidized_recovered,0.0,-3.25,-3.0,,,
Oshima,oshima1(2),1,,889.5,703.0,0.0143,0.1351,oxidized_recovered,0.0,-2.5,-2.5,,,
Oshima,oshima1(2),1,,835.12,703.59,0.1219,0.3939,oxidized_recovered,0.0,-12.588,-13.0,,,
Oshima,oshima1(2),1,,930.5,704.5,0.0287,0.1911,oxidized_recovered,0.0,-2.75,-3.0,,,
Oshima,oshima1(2),1,,926.65,707.24,0.1219,0.3939,oxidized_recovered,0.0,-3.706,-2.0,,,
Oshima,oshima1(2),1,,874.5,708.0,0.0143,0.1351,oxidized_recovered,0.0,-9.5,-9.5,,,
Oshima,oshima1(2),1,,1012.67,709.33,0.0645,0.2866,oxidized_recovered,0.0,-3.111,-3.0,,,
Oshima,oshima1(2),1,,1017.0,710.5,0.0143,0.1351,oxidized_recovered,0.0,1.0,1.0,,,
Oshima,oshima1(2),1,,938.42,710.55,0.5591,0.8438,oxidized_recovered,0.0,-8.551,-8.0,,,
Oshima,oshima1(2),1,,881.33,710.67,0.0645,0.2866,oxidized_recovered,0.0,-6.222,-7.0,,,
Oshima,oshima1(2),1,,886.57,711.14,0.0502,0.2528,oxidized_recovered,0.0,-1.571,-1.0,,,
Oshima,oshima1(2),1,,872.67,711.17,0.086,0.3309,oxidized_recovered,0.0,-15.667,-16.0,,,
Oshima,oshima1(2),1,,920.7,712.86,0.3154,0.6337,oxidized_recovered,0.0,-8.614,-9.0,,,
Oshima,oshima1(2),1,,974.33,714.67,0.0215,0.1655,oxidized_recovered,0.0,-23.0,-23.0,,,
Oshima,oshima1(2),1,,847.0,716.5,0.0143,0.1351,oxidized_recovered,0.0,-29.5,-29.5,,,
Oshima,oshima1(2),1,,1003.0,716.5,0.0143,0.1351,oxidized_recovered,0.0,-21.5,-21.5,,,
Oshima,oshima1(2),1,,840.83,717.0,0.043,0.234,oxidized_recovered,0.0,-30.833,-31.0,,,
Oshima,oshima1(2),1,,926.25,717.75,0.0287,0.1911,oxidized_recovered,0.0,-7.0,-5.0,,,
Oshima,oshima1(2),1,,962.13,717.76,10.3082,3.6228,oxidized_recovered,0.0,-18.709,-19.0,,,
Oshima,oshima1(2),1,,969.4,718.4,0.0358,0.2136,oxidized_recovered,0.0,-27.4,-28.0,,,
Oshima,oshima1(2),1,,914.5,718.88,0.0573,0.2702,oxidized_recovered,0.0,-25.125,-26.0,,,
Oshima,oshima1(2),1,,844.5,720.0,0.0143,0.1351,oxidized_recovered,0.0,-29.0,-29.0,,,
Oshima,oshima1(2),1,,1017.67,720.17,0.043,0.234,oxidized_recovered,0.0,-5.167,-5.0,,,
Oshima,oshima1(2),1,,921.3,722.4,0.0717,0.3021,oxidized_recovered,0.0,-8.9,-8.0,,,
Oshima,oshima1(2),1,,1002.5,723.0,0.0143,0.1351,oxidized_recovered,0.0,-27.5,-27.5,,,
Oshima,oshima1(2),1,,869.84,724.36,9.1469,3.4127,oxidized_recovered,0.0,-18.754,-19.0,,,
Oshima,oshima1(2),1,,995.0,724.5,0.0143,0.1351,oxidized_recovered,0.0,-26.0,-26.0,,,
Oshima,oshima1(2),1,,924.33,725.67,0.0215,0.1655,oxidized_recovered,0.0,-9.667,-11.0,,,
Oshima,oshima1(2),1,,1019.0,726.5,0.0143,0.1351,oxidized_recovered,0.0,-12.5,-12.5,,,
Oshima,oshima1(2),1,,882.0,727.0,0.0215,0.1655,oxidized_recovered,0.0,-23.667,-24.0,,,
Oshima,oshima1(2),1,,1010.5,727.51,1.1326,1.2009,oxidized_recovered,0.0,-15.209,-15.0,,,
Oshima,oshima1(2),1,,915.12,728.89,1.1613,1.216,oxidized_recovered,0.0,-16.123,-16.5,,,
Oshima,oshima1(2),1,,884.5,731.5,0.0143,0.1351,oxidized_recovered,0.0,-29.0,-29.0,,,
Oshima,oshima1(2),1,,976.33,732.17,0.086,0.3309,oxidized_recovered,0.0,-34.5,-34.0,,,
Oshima,oshima1(2),1,,899.33,733.58,0.086,0.3309,oxidized_recovered,0.0,-17.0,-17.5,,,
Oshima,oshima1(2),1,,885.4,734.4,0.0358,0.2136,oxidized_recovered,0.0,-27.0,-27.0,,,
Oshima,oshima1(2),1,,1000.0,734.75,0.0287,0.1911,oxidized_recovered,0.0,-22.25,-22.0,,,
Oshima,oshima1(2),1,,833.5,736.5,0.0143,0.1351,oxidized_recovered,0.0,-32.0,-32.0,,,
Oshima,oshima1(2),1,,1004.0,736.83,0.043,0.234,oxidized_recovered,0.0,-22.5,-22.0,,,
Oshima,oshima1(2),1,,981.47,738.88,0.3656,0.6823,oxidized_recovered,0.0,-27.863,-27.0,,,
Oshima,oshima1(2),1,,961.5,741.5,0.0143,0.1351,oxidized_recovered,0.0,-40.5,-40.5,,,
Oshima,oshima1(2),1,,838.69,741.56,0.1147,0.3821,oxidized_recovered,0.0,-36.75,-36.0,,,
Oshima,oshima1(2),1,,907.81,741.85,0.1935,0.4964,oxidized_recovered,0.0,-20.593,-20.0,,,
Oshima,oshima1(2),1,,914.67,742.0,0.0215,0.1655,oxidized_recovered,0.0,-26.333,-26.0,,,
Oshima,oshima1(2),1,,881.89,742.11,0.0645,0.2866,oxidized_recovered,0.0,-16.111,-21.0,,,
Oshima,oshima1(2),1,,819.43,743.71,0.1004,0.3575,oxidized_recovered,0.0,-35.5,-36.0,,,
Oshima,oshima1(2),1,,941.29,743.86,0.0502,0.2528,oxidized_recovered,0.0,-16.429,-17.0,,,
Oshima,oshima1(2),1,,929.71,745.14,0.1004,0.3575,oxidized_recovered,0.0,-8.0,-7.5,,,
Oshima,oshima1(2),1,,824.0,745.47,0.1075,0.37,oxidized_recovered,0.0,-41.067,-42.0,,,
Oshima,oshima1(2),1,,860.5,746.0,0.0143,0.1351,oxidized_recovered,0.0,-19.5,-19.5,,,
Oshima,oshima1(2),1,,912.5,746.0,0.0143,0.1351,oxidized_recovered,0.0,-28.5,-28.5,,,
Oshima,oshima1(2),1,,1013.14,746.43,0.0502,0.2528,oxidized_recovered,0.0,-27.286,-28.0,,,
Oshima,oshima1(2),1,,846.5,747.0,0.0143,0.1351,oxidized_recovered,0.0,-35.0,-35.0,,,
Oshima,oshima1(2),1,,966.5,747.0,0.0143,0.1351,oxidized_recovered,0.0,-44.5,-44.5,,,
Oshima,oshima1(2),1,,960.3,747.12,0.2867,0.6042,oxidized_recovered,0.0,-34.975,-33.5,,,
Oshima,oshima1(2),1,,923.68,749.47,0.1362,0.4164,oxidized_recovered,0.0,-21.211,-21.0,,,
Oshima,oshima1(2),1,,927.0,751.5,0.0143,0.1351,oxidized_recovered,0.0,-23.0,-23.0,,,
Oshima,oshima1(2),1,,834.57,753.97,1.1183,1.1932,oxidized_recovered,0.0,-36.91,-38.0,,,
Oshima,oshima1(2),1,,965.86,754.24,0.1505,0.4378,oxidized_recovered,0.0,-37.095,-38.0,,,
Oshima,oshima1(2),1,,914.0,754.5,0.0143,0.1351,oxidized_recovered,0.0,-25.0,-25.0,,,
Oshima,oshima1(2),1,,1026.11,757.84,2.129,1.6464,oxidized_recovered,0.0,-17.818,-20.0,,,
Oshima,oshima1(2),1,,857.33,759.89,0.0645,0.2866,oxidized_recovered,0.0,-32.667,-31.0,,,
Oshima,oshima1(2),1,,915.25,761.31,1.2473,1.2602,oxidized_recovered,0.0,-24.132,-24.0,,,
Oshima,oshima1(2),1,,946.0,763.5,0.0143,0.1351,oxidized_recovered,0.0,-36.0,-36.0,,,
Oshima,oshima1(2),1,,943.95,763.74,4.1362,2.2949,oxidized_recovered,0.0,-23.95,-25.0,,,
Oshima,oshima1(2),1,,867.29,763.94,0.1219,0.3939,oxidized_recovered,0.0,-33.235,-33.0,,,
Oshima,oshima1(2),1,,838.5,766.0,0.0143,0.1351,oxidized_recovered,0.0,-32.5,-32.5,,,
Oshima,oshima1(2),1,,854.06,767.16,1.0466,1.1544,oxidized_recovered,0.0,-29.322,-32.0,,,
Oshima,oshima1(2),1,,905.33,769.67,0.0215,0.1655,oxidized_recovered,0.0,-31.667,-32.0,,,
Oshima,oshima1(2),1,,933.29,770.0,0.0502,0.2528,oxidized_recovered,0.0,-19.714,-20.0,,,
Oshima,oshima1(2),1,,847.5,773.0,0.0143,0.1351,oxidized_recovered,0.0,-36.0,-36.0,,,
Oshima,oshima1(2),1,,1026.5,773.0,0.0143,0.1351,oxidized_recovered,0.0,-25.5,-25.5,,,
Oshima,oshima1(2),1,,911.0,774.0,0.0215,0.1655,oxidized_recovered,0.0,-33.333,-33.0,,,
Oshima,oshima1(2),1,,920.67,774.67,0.0215,0.1655,oxidized_recovered,0.0,-32.333,-32.0,,,
Oshima,oshima1(2),1,,838.5,776.17,0.129,0.4053,oxidized_recovered,0.0,-33.389,-33.0,,,
Oshima,oshima1(2),1,,910.67,777.33,0.0215,0.1655,oxidized_recovered,0.0,-34.0,-34.0,,,
Oshima,oshima1(2),1,,963.31,777.42,1.0323,1.1464,oxidized_recovered,0.0,-35.562,-35.0,,,
Oshima,oshima1(2),1,,1026.75,778.06,0.1147,0.3821,oxidized_recovered,0.0,-26.188,-27.0,,,
Oshima,oshima1(2),1,,852.17,779.03,0.7097,0.9506,oxidized_recovered,0.0,-25.455,-27.0,,,
Oshima,oshima1(2),1,,934.06,781.69,0.1147,0.3821,oxidized_recovered,0.0,-20.5,-21.0,,,
Oshima,oshima1(2),1,,928.85,783.05,1.2258,1.2493,oxidized_recovered,0.0,-27.515,-28.0,,,
Oshima,oshima1(2),1,,953.5,784.5,0.0143,0.1351,oxidized_recovered,0.0,-25.5,-25.5,,,
Oshima,oshima1(2),1,,955.67,787.67,0.0215,0.1655,oxidized_recovered,0.0,-33.667,-34.0,,,
Oshima,oshima1(2),1,,960.33,795.33,0.043,0.234,oxidized_recovered,0.0,-28.333,-28.0,,,
Oshima,oshima1(2),1,,949.7,802.08,0.6953,0.9409,oxidized_recovered,0.0,-28.206,-30.0,,,
Oshima,oshima1(2),1,,928.38,803.0,0.0573,0.2702,oxidized_recovered,0.0,-27.375,-27.0,,,
Oshima,oshima1(2),1,,935.97,804.06,0.2581,0.5732,oxidized_recovered,0.0,-34.556,-35.0,,,
Oshima,oshima1(2),1,,959.34,805.47,0.2294,0.5404,oxidized_recovered,0.0,-31.375,-32.0,,,
Oshima,oshima1(2),1,,955.5,808.0,0.0143,0.1351,oxidized_recovered,0.0,-36.0,-36.0,,,
Oshima,oshima1(2),1,,961.67,809.67,0.0215,0.1655,oxidized_recovered,0.0,-30.333,-30.0,,,
Oshima,oshima1(2),1,,956.5,811.0,0.0143,0.1351,oxidized_recovered,0.0,-32.5,-32.5,,,
Oshima,oshima1(2),1,,959.24,814.43,0.1505,0.4378,oxidized_recovered,0.0,-34.429,-33.0,,,
Oshima,oshima1(2),1,,947.0,814.5,0.043,0.234,oxidized_recovered,0.0,-39.0,-39.0,,,
Oshima,oshima1(2),1,,935.59,814.72,0.4373,0.7462,oxidized_recovered,0.0,-29.639,-30.0,,,
Oshima,oshima1(2),1,,948.5,819.88,0.2867,0.6042,oxidized_recovered,0.0,-32.9,-33.0,,,
Oshima,oshima1(2),1,,1039.67,828.67,0.043,0.234,oxidized_recovered,0.0,-28.333,-29.0,,,
Oshima,oshima1(2),1,,1048.25,829.7,0.4301,0.74,oxidized_recovered,0.0,-29.433,-32.5,,,
Oshima,oshima1(2),1,,1054.5,837.0,0.0143,0.1351,oxidized_recovered,0.0,0.0,0.0,,,
Oshima,oshima1(2),1,,1046.93,838.63,0.2151,0.5233,oxidized_recovered,0.0,-15.8,-14.5,,,
Oshima,oshima1(2),1,,1037.89,841.05,0.1362,0.4164,oxidized_recovered,0.0,-25.105,-25.0,,,
Oshima,oshima1(2),1,,1048.12,847.0,0.4086,0.7213,oxidized_recovered,0.0,-31.386,-33.0,,,
Oshima,oshima1(2),1,,956.5,973.0,0.0287,0.1911,oxidized_recovered,0.0,-31.5,-31.5,,,
Oshima,oshima1(2),1,,955.4,977.4,0.1075,0.37,oxidized_recovered,0.0,-31.667,-31.0,,,
Oshima,oshima1(2),1,,948.05,985.39,0.4731,0.7761,oxidized_recovered,0.0,-39.258,-42.0,,,
Oshima,oshima1(2),1,,965.93,986.61,2.552,1.8026,oxidized_recovered,0.0,-39.163,-39.0,,,
Oshima,oshima1(2),1,,959.33,1002.07,0.2151,0.5233,oxidized_recovered,0.0,-35.633,-34.0,,,
Oshima,oshima1(2),2,1,1433.81,696.31,0.1147,0.3821,mixed,0.875,6.188,6.5,0.0,,
Oshima,oshima1(2),2,2,1426.57,696.71,0.0502,0.2528,mixed,0.857,3.429,3.0,0.0,,
