island,sheet,corolla_id,scale_source,scale_qc,mm_per_px,px_per_cm,ruler_spacing_cv,ruler_tick_count,ruler_regular_interval_count,ruler_baseline_y,ruler_tick_x,corolla_length_ruler_mm,corolla_max_span_ruler_mm,corolla_area_ruler_mm2,flat_lobe_length_mm,flat_tube_length_mm,flat_throat_span_mm,flat_mid_tube_width_mm,flat_basal_tube_width_mm,prov_mouth_diameter_ruler_mm,prov_entrance_area_mm2,mouth_to_tube_length_ratio,flat_tube_taper_ratio,flat_tube_slenderness,guide_cov_tube_pct,guide_cov_lobes_pct,flat_incision_rel,flat_throat_openness,guide_centroid_rel,flat_n_lobes,fold_state_auto,mouth_proxy_assumption,orientation_confidence,orientation_source,sinus_source,visitor_trait_qc,fold_state_reviewed,visible_lobes_reviewed,fold_state_source
Niijima,niijima2~4,1,fallback_verified_300dpi,check,0.0846667,118.1102,0.00217,5,4,824,208.78|326.75|444.31|562.22|680.50,28.109,20.659,423.913,6.278,21.747,20.405,18.288,13.293,6.495,33.132,0.2987,1.535,1.1891,3.128,1.599,0.2233,0.9877,0.3578,4,opened_or_broad,flat_span_over_pi,0.2594,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Niijima,niijima2~4,2,fallback_verified_300dpi,check,0.0846667,118.1102,0.00217,5,4,824,208.78|326.75|444.31|562.22|680.50,28.109,20.489,367.677,7.969,20.056,20.151,15.494,12.361,6.414,32.312,0.3198,1.6301,1.2944,0.44,2.243,0.2835,0.9835,0.7398,2,opened_or_broad,flat_span_over_pi,0.235,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Niijima,niijima2~4,3,fallback_verified_300dpi,check,0.0846667,118.1102,0.00217,5,4,824,208.78|326.75|444.31|562.22|680.50,28.448,17.103,361.268,5.709,22.654,16.002,16.256,11.938,5.094,20.377,0.2248,1.3404,1.3936,0.16,1.435,0.2007,0.9356,0.6918,2,opened_or_broad,flat_span_over_pi,0.2402,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Niijima,niijima2~4,4,fallback_verified_300dpi,check,0.0846667,118.1102,0.00217,5,4,824,208.78|326.75|444.31|562.22|680.50,25.993,20.066,387.691,5.585,20.323,18.627,17.865,12.869,5.929,27.61,0.2917,1.4474,1.1376,0.266,5.542,0.2149,0.9283,0.8158,3,opened_or_broad,flat_span_over_pi,0.1008,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Niijima,niijima2~4,5,fallback_verified_300dpi,check,0.0846667,118.1102,0.00217,5,4,824,208.78|326.75|444.31|562.22|680.50,29.718,22.775,482.143,5.079,24.554,21.082,20.489,13.377,6.711,35.368,0.2733,1.5759,1.1984,1.232,8.726,0.1709,0.9257,0.7679,3,opened_or_broad,flat_span_over_pi,0.2188,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Niijima,niijima2~4,6,fallback_verified_300dpi,check,0.0846667,118.1102,0.00217,5,4,824,208.78|326.75|444.31|562.22|680.50,26.077,18.965,391.491,5.337,20.656,16.51,18.711,14.647,5.255,21.691,0.2544,1.1272,1.1039,16.497,9.181,0.2047,0.8705,0.5039,3,opened_or_broad,flat_span_over_pi,0.0338,guide_density_secondary,profile_fallback,orientation|sinus,,,auto_unreviewed
Niijima,niijima2~4,7,fallback_verified_300dpi,check,0.0846667,118.1102,0.00217,5,4,824,208.78|326.75|444.31|562.22|680.50,27.771,21.421,437.426,5.46,22.226,14.309,21.336,14.139,4.555,16.293,0.2049,1.012,1.0417,10.779,13.23,0.1966,0.668,0.4869,4,opened_or_broad,flat_span_over_pi,0.1174,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
