island,sheet,corolla_id,spot_id,cx,cy,area_mm2,equivalent_diameter_mm,detection_class,strong_pixel_fraction,mean_a_minus_b,median_a_minus_b,brown_overlap_pct,large_cluster_check,exclude_FILL
Oshima,oshima8~9,1,55,564.71,946.71,0.1219,0.3939,strong,1.0,4.059,4.0,0.0,,
Oshima,oshima8~9,1,56,521.77,947.15,0.0932,0.3445,mixed,0.923,5.923,7.0,0.0,,
Oshima,oshima8~9,1,57,481.32,949.91,0.2437,0.5571,mixed,0.706,5.059,5.5,0.0,,
Oshima,oshima8~9,1,58,517.67,950.33,0.0215,0.1655,strong,1.0,2.0,2.0,0.0,,
Oshima,oshima8~9,1,59,549.56,950.56,0.0645,0.2866,weak_recovered,0.0,1.778,2.0,0.0,,
Oshima,oshima8~9,1,60,490.11,954.89,0.0645,0.2866,mixed,0.556,3.889,4.0,0.0,,
Oshima,oshima8~9,1,61,512.5,957.33,0.043,0.234,strong,1.0,2.0,2.0,0.0,,
Oshima,oshima8~9,1,62,480.21,959.74,0.1362,0.4164,weak_recovered,0.0,1.842,2.0,0.0,,
Oshima,oshima8~9,1,63,486.6,973.57,0.2151,0.5233,weak_recovered,0.0,1.733,2.0,0.0,,
Oshima,oshima8~9,1,64,679.3,992.6,0.0717,0.3021,weak_recovered,0.0,-1.6,-2.0,0.0,,
Oshima,oshima8~9,1,65,489.75,994.75,0.0287,0.1911,weak_recovered,0.0,-0.25,-0.5,0.0,,
Oshima,oshima8~9,1,66,504.91,1004.33,0.2366,0.5488,weak_recovered,0.0,4.485,4.0,0.0,,
Oshima,oshima8~9,1,67,499.0,1004.5,0.0143,0.1351,weak_recovered,0.0,0.5,0.5,0.0,,
Oshima,oshima8~9,1,68,497.0,1006.67,0.0215,0.1655,weak_recovered,0.0,0.0,0.0,0.0,,
Oshima,oshima8~9,1,69,521.11,1010.67,0.0645,0.2866,weak_recovered,0.0,3.0,2.0,0.0,,
Oshima,oshima8~9,1,70,633.22,1011.0,0.0645,0.2866,weak_recovered,0.0,0.778,2.0,0.0,,
Oshima,oshima8~9,1,71,508.88,1014.5,0.0573,0.2702,weak_recovered,0.0,-1.0,-1.0,0.0,,
Oshima,oshima8~9,1,72,605.0,1014.5,0.0143,0.1351,weak_recovered,0.0,2.0,2.0,0.0,,
Oshima,oshima8~9,1,73,607.25,1014.75,0.0287,0.1911,weak_recovered,0.0,3.0,3.0,0.0,,
Oshima,oshima8~9,1,74,514.75,1025.75,0.0287,0.1911,weak_recovered,0.0,-1.25,-1.0,0.0,,
Oshima,oshima8~9,1,75,504.47,1026.13,0.1075,0.37,weak_recovered,0.0,2.067,2.0,0.0,,
Oshima,oshima8~9,1,76,508.33,1030.33,0.0215,0.1655,weak_recovered,0.0,-0.667,-1.0,0.0,,
Oshima,oshima8~9,1,77,540.05,1030.84,0.1362,0.4164,weak_recovered,0.0,1.842,2.0,0.0,,
Oshima,oshima8~9,1,78,514.67,1035.67,0.0215,0.1655,weak_recovered,0.0,2.0,2.0,0.0,,
Oshima,oshima8~9,1,79,541.36,1040.82,0.0789,0.3169,weak_recovered,0.0,3.0,3.0,0.0,,
Oshima,oshima8~9,1,,478.5,735.5,0.0143,0.1351,oxidized_recovered,0.0,-12.5,-12.5,,,
Oshima,oshima8~9,1,,475.5,737.0,0.0143,0.1351,oxidized_recovered,0.0,-14.0,-14.0,,,
Oshima,oshima8~9,1,,494.67,737.67,0.0215,0.1655,oxidized_recovered,0.0,-15.667,-16.0,,,
Oshima,oshima8~9,1,,550.5,738.0,0.0143,0.1351,oxidized_recovered,0.0,1.0,1.0,,,
Oshima,oshima8~9,1,,490.76,739.04,0.3297,0.648,oxidized_recovered,0.0,-15.587,-17.0,,,
Oshima,oshima8~9,1,,537.91,739.82,0.0789,0.3169,oxidized_recovered,0.0,-12.091,-13.0,,,
Oshima,oshima8~9,1,,581.59,740.35,0.3656,0.6823,oxidized_recovered,0.0,-4.627,-5.0,,,
Oshima,oshima8~9,1,,610.0,741.0,0.0358,0.2136,oxidized_recovered,0.0,1.6,2.0,,,
Oshima,oshima8~9,1,,507.0,742.5,0.0143,0.1351,oxidized_recovered,0.0,-10.5,-10.5,,,
Oshima,oshima8~9,1,,574.0,742.57,0.0502,0.2528,oxidized_recovered,0.0,-6.143,-6.0,,,
Oshima,oshima8~9,1,,531.25,742.94,0.2581,0.5732,oxidized_recovered,0.0,-9.222,-8.0,,,
Oshima,oshima8~9,1,,496.1,743.15,0.1434,0.4273,oxidized_recovered,0.0,-8.65,-8.0,,,
Oshima,oshima8~9,1,,616.0,743.5,0.0143,0.1351,oxidized_recovered,0.0,2.0,2.0,,,
Oshima,oshima8~9,1,,526.5,744.5,0.0143,0.1351,oxidized_recovered,0.0,-11.0,-11.0,,,
Oshima,oshima8~9,1,,466.57,744.71,0.0502,0.2528,oxidized_recovered,0.0,-18.0,-18.0,,,
Oshima,oshima8~9,1,,623.33,745.33,0.0215,0.1655,oxidized_recovered,0.0,9.667,9.0,,,
Oshima,oshima8~9,1,,508.11,746.0,0.0645,0.2866,oxidized_recovered,0.0,-5.111,-5.0,,,
Oshima,oshima8~9,1,,536.57,746.43,0.1505,0.4378,oxidized_recovered,0.0,-9.238,-10.0,,,
Oshima,oshima8~9,1,,609.6,746.8,0.0358,0.2136,oxidized_recovered,0.0,4.2,5.0,,,
Oshima,oshima8~9,1,,512.5,747.5,0.0143,0.1351,oxidized_recovered,0.0,-7.5,-7.5,,,
Oshima,oshima8~9,1,,549.5,748.0,0.0143,0.1351,oxidized_recovered,0.0,-1.5,-1.5,,,
Oshima,oshima8~9,1,,619.86,748.14,0.0502,0.2528,oxidized_recovered,0.0,10.0,10.0,,,
Oshima,oshima8~9,1,,472.17,751.0,0.043,0.234,oxidized_recovered,0.0,-7.333,-7.5,,,
Oshima,oshima8~9,1,,543.8,751.0,0.0358,0.2136,oxidized_recovered,0.0,-2.8,-3.0,,,
Oshima,oshima8~9,1,,475.0,751.5,0.0143,0.1351,oxidized_recovered,0.0,-3.0,-3.0,,,
Oshima,oshima8~9,1,,544.0,753.5,0.0143,0.1351,oxidized_recovered,0.0,-3.0,-3.0,,,
Oshima,oshima8~9,1,,515.51,754.73,0.3513,0.6688,oxidized_recovered,0.0,-2.735,-3.0,,,
Oshima,oshima8~9,1,,631.67,755.0,0.0215,0.1655,oxidized_recovered,0.0,0.0,1.0,,,
Oshima,oshima8~9,1,,577.0,755.5,0.0143,0.1351,oxidized_recovered,0.0,4.5,4.5,,,
Oshima,oshima8~9,1,,498.66,756.19,0.2294,0.5404,oxidized_recovered,0.0,4.188,4.0,,,
Oshima,oshima8~9,1,,524.76,757.0,0.1505,0.4378,oxidized_recovered,0.0,-1.286,-2.0,,,
Oshima,oshima8~9,1,,465.51,757.73,1.1756,1.2235,oxidized_recovered,0.0,-10.97,-11.0,,,
Oshima,oshima8~9,1,,624.89,758.11,0.0645,0.2866,oxidized_recovered,0.0,8.778,9.0,,,
Oshima,oshima8~9,1,,504.5,759.0,0.0143,0.1351,oxidized_recovered,0.0,1.5,1.5,,,
Oshima,oshima8~9,1,,634.4,759.6,0.0358,0.2136,oxidized_recovered,0.0,4.4,5.0,,,
Oshima,oshima8~9,1,,630.0,760.25,0.0287,0.1911,oxidized_recovered,0.0,0.5,0.0,,,
Oshima,oshima8~9,1,,568.0,760.5,0.0143,0.1351,oxidized_recovered,0.0,-2.0,-2.0,,,
Oshima,oshima8~9,1,,514.0,761.0,0.0215,0.1655,oxidized_recovered,0.0,4.0,4.0,,,
Oshima,oshima8~9,1,,608.33,761.0,0.0215,0.1655,oxidized_recovered,0.0,1.0,0.0,,,
Oshima,oshima8~9,1,,618.0,761.0,0.0215,0.1655,oxidized_recovered,0.0,10.0,10.0,,,
Oshima,oshima8~9,1,,505.75,761.25,0.0287,0.1911,oxidized_recovered,0.0,1.0,1.0,,,
Oshima,oshima8~9,1,,550.14,762.71,0.2007,0.5055,oxidized_recovered,0.0,4.5,4.0,,,
Oshima,oshima8~9,1,,612.0,763.0,0.0215,0.1655,oxidized_recovered,0.0,1.333,0.0,,,
Oshima,oshima8~9,1,,512.33,763.67,0.0215,0.1655,oxidized_recovered,0.0,6.333,6.0,,,
Oshima,oshima8~9,1,,517.0,764.6,0.0717,0.3021,oxidized_recovered,0.0,4.7,4.0,,,
Oshima,oshima8~9,1,,567.57,764.71,0.0502,0.2528,oxidized_recovered,0.0,-2.429,-2.0,,,
Oshima,oshima8~9,1,,640.5,765.5,0.0143,0.1351,oxidized_recovered,0.0,3.5,3.5,,,
Oshima,oshima8~9,1,,496.55,766.45,0.0789,0.3169,oxidized_recovered,0.0,3.182,3.0,,,
Oshima,oshima8~9,1,,500.5,767.25,0.0287,0.1911,oxidized_recovered,0.0,7.25,8.0,,,
Oshima,oshima8~9,1,,507.79,767.79,0.1004,0.3575,oxidized_recovered,0.0,7.571,8.0,,,
Oshima,oshima8~9,1,,518.75,768.75,0.0287,0.1911,oxidized_recovered,0.0,0.5,0.5,,,
Oshima,oshima8~9,1,,556.12,768.75,0.0573,0.2702,oxidized_recovered,0.0,6.375,6.5,,,
Oshima,oshima8~9,1,,635.25,770.25,0.0287,0.1911,oxidized_recovered,0.0,2.75,3.0,,,
Oshima,oshima8~9,1,,521.38,772.54,0.0932,0.3445,oxidized_recovered,0.0,3.077,3.0,,,
Oshima,oshima8~9,1,,566.5,773.0,0.0143,0.1351,oxidized_recovered,0.0,-4.0,-4.0,,,
Oshima,oshima8~9,1,,496.0,773.5,0.0143,0.1351,oxidized_recovered,0.0,9.0,9.0,,,
Oshima,oshima8~9,1,,572.45,773.62,0.2867,0.6042,oxidized_recovered,0.0,-1.325,-1.0,,,
Oshima,oshima8~9,1,,559.0,774.5,0.0573,0.2702,oxidized_recovered,0.0,5.375,5.5,,,
Oshima,oshima8~9,1,,504.0,775.5,0.0143,0.1351,oxidized_recovered,0.0,6.0,6.0,,,
Oshima,oshima8~9,1,,510.71,775.71,0.1219,0.3939,oxidized_recovered,0.0,4.706,6.0,,,
Oshima,oshima8~9,1,,516.43,779.5,0.1004,0.3575,oxidized_recovered,0.0,7.5,7.5,,,
Oshima,oshima8~9,1,,562.5,780.0,0.0143,0.1351,oxidized_recovered,0.0,7.0,7.0,,,
Oshima,oshima8~9,1,,502.0,780.5,0.0287,0.1911,oxidized_recovered,0.0,-1.25,-1.5,,,
Oshima,oshima8~9,1,,650.2,781.0,0.0358,0.2136,oxidized_recovered,0.0,3.4,4.0,,,
Oshima,oshima8~9,1,,454.0,781.5,0.0143,0.1351,oxidized_recovered,0.0,2.0,2.0,,,
Oshima,oshima8~9,1,,505.0,783.5,0.0143,0.1351,oxidized_recovered,0.0,-6.5,-6.5,,,
Oshima,oshima8~9,1,,634.5,783.5,0.0287,0.1911,oxidized_recovered,0.0,10.0,10.0,,,
Oshima,oshima8~9,1,,497.5,785.0,0.0143,0.1351,oxidized_recovered,0.0,3.0,3.0,,,
Oshima,oshima8~9,1,,501.08,788.0,0.0932,0.3445,oxidized_recovered,0.0,-3.462,-3.0,,,
Oshima,oshima8~9,1,,513.8,788.0,0.0358,0.2136,oxidized_recovered,0.0,6.4,7.0,,,
Oshima,oshima8~9,1,,560.0,788.5,0.0143,0.1351,oxidized_recovered,0.0,3.5,3.5,,,
Oshima,oshima8~9,1,,510.5,789.0,0.0143,0.1351,oxidized_recovered,0.0,2.0,2.0,,,
Oshima,oshima8~9,1,,505.0,789.7,0.0717,0.3021,oxidized_recovered,0.0,-4.8,-3.5,,,
Oshima,oshima8~9,1,,518.5,790.5,0.0143,0.1351,oxidized_recovered,0.0,10.0,10.0,,,
Oshima,oshima8~9,1,,452.5,791.5,0.0287,0.1911,oxidized_recovered,0.0,-5.0,-5.0,,,
Oshima,oshima8~9,1,,656.33,791.67,0.0215,0.1655,oxidized_recovered,0.0,12.667,13.0,,,
Oshima,oshima8~9,1,,576.0,792.5,0.0143,0.1351,oxidized_recovered,0.0,7.0,7.0,,,
Oshima,oshima8~9,1,,634.0,792.5,0.0143,0.1351,oxidized_recovered,0.0,11.0,11.0,,,
Oshima,oshima8~9,1,,467.0,793.0,0.0215,0.1655,oxidized_recovered,0.0,3.0,3.0,,,
Oshima,oshima8~9,1,,522.5,793.25,0.0287,0.1911,oxidized_recovered,0.0,8.0,7.5,,,
Oshima,oshima8~9,1,,567.8,793.8,0.0358,0.2136,oxidized_recovered,0.0,4.2,4.0,,,
Oshima,oshima8~9,1,,628.67,794.17,0.043,0.234,oxidized_recovered,0.0,7.0,8.0,,,
Oshima,oshima8~9,1,,582.0,794.33,0.0215,0.1655,oxidized_recovered,0.0,5.667,7.0,,,
Oshima,oshima8~9,1,,504.5,794.5,0.0143,0.1351,oxidized_recovered,0.0,-2.0,-2.0,,,
Oshima,oshima8~9,1,,512.25,794.79,0.172,0.468,oxidized_recovered,0.0,5.75,6.0,,,
Oshima,oshima8~9,1,,464.67,795.67,0.0215,0.1655,oxidized_recovered,0.0,4.0,4.0,,,
Oshima,oshima8~9,1,,640.5,796.5,0.0143,0.1351,oxidized_recovered,0.0,8.0,8.0,,,
Oshima,oshima8~9,1,,462.67,798.67,0.0215,0.1655,oxidized_recovered,0.0,5.667,6.0,,,
Oshima,oshima8~9,1,,575.13,799.5,0.3297,0.648,oxidized_recovered,0.0,2.891,3.0,,,
Oshima,oshima8~9,1,,642.75,799.75,0.0287,0.1911,oxidized_recovered,0.0,-2.5,-2.0,,,
Oshima,oshima8~9,1,,633.0,800.5,0.0143,0.1351,oxidized_recovered,0.0,10.0,10.0,,,
Oshima,oshima8~9,1,,462.5,801.0,0.0143,0.1351,oxidized_recovered,0.0,4.5,4.5,,,
Oshima,oshima8~9,1,,583.33,801.0,0.0215,0.1655,oxidized_recovered,0.0,6.667,6.0,,,
Oshima,oshima8~9,1,,658.75,801.0,0.0287,0.1911,oxidized_recovered,0.0,5.75,6.0,,,
Oshima,oshima8~9,1,,467.3,801.2,0.0717,0.3021,oxidized_recovered,0.0,1.7,1.0,,,
Oshima,oshima8~9,1,,505.22,802.33,0.0645,0.2866,oxidized_recovered,0.0,8.222,8.0,,,
Oshima,oshima8~9,1,,656.5,803.25,0.0287,0.1911,oxidized_recovered,0.0,6.25,6.0,,,
Oshima,oshima8~9,1,,567.0,804.33,0.0215,0.1655,oxidized_recovered,0.0,6.0,9.0,,,
Oshima,oshima8~9,1,,647.0,806.0,0.0215,0.1655,oxidized_recovered,0.0,3.0,4.0,,,
Oshima,oshima8~9,1,,640.67,807.67,0.0215,0.1655,oxidized_recovered,0.0,4.667,4.0,,,
Oshima,oshima8~9,1,,661.5,808.0,0.0143,0.1351,oxidized_recovered,0.0,5.5,5.5,,,
Oshima,oshima8~9,1,,567.71,809.93,0.1004,0.3575,oxidized_recovered,0.0,-2.214,-3.0,,,
Oshima,oshima8~9,1,,505.5,810.0,0.0143,0.1351,oxidized_recovered,0.0,6.0,6.0,,,
Oshima,oshima8~9,1,,572.2,810.13,0.1075,0.37,oxidized_recovered,0.0,-2.0,-2.0,,,
Oshima,oshima8~9,1,,596.0,810.5,0.0143,0.1351,oxidized_recovered,0.0,9.0,9.0,,,
Oshima,oshima8~9,1,,457.33,810.67,0.0215,0.1655,oxidized_recovered,0.0,1.0,1.0,,,
Oshima,oshima8~9,1,,464.0,812.5,0.0143,0.1351,oxidized_recovered,0.0,-4.0,-4.0,,,
Oshima,oshima8~9,1,,497.22,813.22,0.0645,0.2866,oxidized_recovered,0.0,7.556,6.0,,,
Oshima,oshima8~9,1,,488.33,815.0,0.0215,0.1655,oxidized_recovered,0.0,6.333,6.0,,,
Oshima,oshima8~9,1,,665.0,815.5,0.0143,0.1351,oxidized_recovered,0.0,-1.0,-1.0,,,
Oshima,oshima8~9,1,,505.33,816.0,0.0215,0.1655,oxidized_recovered,0.0,6.333,6.0,,,
Oshima,oshima8~9,1,,575.5,816.0,0.0143,0.1351,oxidized_recovered,0.0,2.0,2.0,,,
Oshima,oshima8~9,1,,566.59,817.41,0.1935,0.4964,oxidized_recovered,0.0,0.296,0.0,,,
Oshima,oshima8~9,1,,645.0,817.5,0.0143,0.1351,oxidized_recovered,0.0,5.5,5.5,,,
Oshima,oshima8~9,1,,492.5,818.5,0.0287,0.1911,oxidized_recovered,0.0,7.5,7.0,,,
Oshima,oshima8~9,1,,657.18,819.24,0.1219,0.3939,oxidized_recovered,0.0,1.294,2.0,,,
Oshima,oshima8~9,1,,631.0,819.25,0.0287,0.1911,oxidized_recovered,0.0,-1.0,0.0,,,
Oshima,oshima8~9,1,,520.33,819.33,0.043,0.234,oxidized_recovered,0.0,0.667,0.0,,,
Oshima,oshima8~9,1,,515.5,820.5,0.043,0.234,oxidized_recovered,0.0,-1.833,-1.5,,,
Oshima,oshima8~9,1,,644.2,820.6,0.0358,0.2136,oxidized_recovered,0.0,0.4,0.0,,,
Oshima,oshima8~9,1,,636.75,820.75,0.0287,0.1911,oxidized_recovered,0.0,-0.25,-1.0,,,
Oshima,oshima8~9,1,,455.5,821.0,0.0143,0.1351,oxidized_recovered,0.0,4.5,4.5,,,
Oshima,oshima8~9,1,,508.5,822.5,0.0143,0.1351,oxidized_recovered,0.0,4.5,4.5,,,
Oshima,oshima8~9,1,,521.5,822.5,0.0143,0.1351,oxidized_recovered,0.0,3.0,3.0,,,
Oshima,oshima8~9,1,,614.0,823.12,0.0573,0.2702,oxidized_recovered,0.0,-2.0,-2.5,,,
Oshima,oshima8~9,1,,534.2,823.2,0.0358,0.2136,oxidized_recovered,0.0,4.4,4.0,,,
Oshima,oshima8~9,1,,666.46,823.77,0.0932,0.3445,oxidized_recovered,0.0,4.615,5.0,,,
Oshima,oshima8~9,1,,545.5,824.0,0.0143,0.1351,oxidized_recovered,0.0,4.0,4.0,,,
Oshima,oshima8~9,1,,539.5,824.5,0.043,0.234,oxidized_recovered,0.0,6.833,6.5,,,
Oshima,oshima8~9,1,,505.44,825.44,0.0645,0.2866,oxidized_recovered,0.0,0.444,1.0,,,
Oshima,oshima8~9,1,,565.5,826.67,0.043,0.234,oxidized_recovered,0.0,-1.333,-2.0,,,
Oshima,oshima8~9,1,,546.3,826.9,0.0717,0.3021,oxidized_recovered,0.0,4.0,4.0,,,
Oshima,oshima8~9,1,,649.0,827.0,0.0215,0.1655,oxidized_recovered,0.0,-5.0,-5.0,,,
Oshima,oshima8~9,1,,591.86,827.29,0.1004,0.3575,oxidized_recovered,0.0,0.714,0.5,,,
Oshima,oshima8~9,1,,635.0,827.5,0.0143,0.1351,oxidized_recovered,0.0,6.5,6.5,,,
Oshima,oshima8~9,1,,570.29,827.57,0.0502,0.2528,oxidized_recovered,0.0,-0.857,-1.0,,,
Oshima,oshima8~9,1,,659.8,828.2,0.0358,0.2136,oxidized_recovered,0.0,-1.8,-2.0,,,
Oshima,oshima8~9,1,,553.0,829.0,0.0215,0.1655,oxidized_recovered,0.0,7.333,8.0,,,
Oshima,oshima8~9,1,,665.0,829.17,0.043,0.234,oxidized_recovered,0.0,1.0,1.0,,,
Oshima,oshima8~9,1,,575.58,830.16,0.1362,0.4164,oxidized_recovered,0.0,0.0,0.0,,,
Oshima,oshima8~9,1,,567.0,830.33,0.0215,0.1655,oxidized_recovered,0.0,-1.333,-1.0,,,
Oshima,oshima8~9,1,,490.0,830.5,0.0143,0.1351,oxidized_recovered,0.0,1.5,1.5,,,
Oshima,oshima8~9,1,,641.95,831.1,0.1434,0.4273,oxidized_recovered,0.0,-3.35,-4.0,,,
Oshima,oshima8~9,1,,496.94,831.39,0.129,0.4053,oxidized_recovered,0.0,2.5,2.0,,,
Oshima,oshima8~9,1,,507.5,832.0,0.0287,0.1911,oxidized_recovered,0.0,3.0,4.0,,,
Oshima,oshima8~9,1,,533.0,832.5,0.0143,0.1351,oxidized_recovered,0.0,9.5,9.5,,,
Oshima,oshima8~9,1,,536.0,832.5,0.0143,0.1351,oxidized_recovered,0.0,9.0,9.0,,,
Oshima,oshima8~9,1,,581.8,832.6,0.0358,0.2136,oxidized_recovered,0.0,-1.8,-1.0,,,
Oshima,oshima8~9,1,,571.0,833.5,0.0143,0.1351,oxidized_recovered,0.0,5.0,5.0,,,
Oshima,oshima8~9,1,,540.33,833.67,0.0215,0.1655,oxidized_recovered,0.0,-4.333,-5.0,,,
Oshima,oshima8~9,1,,543.33,833.67,0.0215,0.1655,oxidized_recovered,0.0,-0.333,-1.0,,,
Oshima,oshima8~9,1,,646.4,833.8,0.0358,0.2136,oxidized_recovered,0.0,-2.6,-3.0,,,
Oshima,oshima8~9,1,,516.33,835.67,0.0215,0.1655,oxidized_recovered,0.0,9.0,9.0,,,
Oshima,oshima8~9,1,,642.0,836.0,0.0215,0.1655,oxidized_recovered,0.0,-2.0,-2.0,,,
Oshima,oshima8~9,1,,532.5,837.0,0.0143,0.1351,oxidized_recovered,0.0,1.0,1.0,,,
Oshima,oshima8~9,1,,648.0,838.5,0.0143,0.1351,oxidized_recovered,0.0,-6.0,-6.0,,,
Oshima,oshima8~9,1,,654.0,838.5,0.0143,0.1351,oxidized_recovered,0.0,-5.5,-5.5,,,
Oshima,oshima8~9,1,,636.67,839.33,0.0215,0.1655,oxidized_recovered,0.0,4.333,6.0,,,
Oshima,oshima8~9,1,,493.5,839.5,0.0143,0.1351,oxidized_recovered,0.0,5.0,5.0,,,
Oshima,oshima8~9,1,,477.5,841.0,0.0143,0.1351,oxidized_recovered,0.0,7.5,7.5,,,
