island,region_order,sheet,site_no,site_candidates,site_lat,site_lon,individual_id,corolla_id,cx,cy,source_component_id,split_piece,split_status,corolla_len_mm,corolla_width_mm,wl_ratio,fold_check,merge_check,corolla_area_mm2,guide_area_mm2,guide_cov_pct,n_spots,spot_density_cm2,guide_extent_rel,guide_present,brown_frac,degraded_flag,prov_mouth_diam_mm,prov_tube_depth_mm,prov_n_lobes,solidity,aspect,exclude,n_strong_spots,n_weak_recovered_spots,n_large_spot_clusters,guide_cov_strong_pct,guide_cov_weak_recovered_pct,mean_spot_area_mm2,median_spot_area_mm2,max_spot_area_mm2,brown_overlap_pct_of_spots,n_oxidized_recovered_spots,guide_area_incl_oxidized_mm2,guide_cov_incl_oxidized_pct,spot_qc_source,scale_source,scale_qc,mm_per_px,px_per_cm,ruler_spacing_cv,ruler_tick_count,ruler_regular_interval_count,ruler_baseline_y,ruler_tick_x,corolla_length_ruler_mm,corolla_max_span_ruler_mm,corolla_area_ruler_mm2,flat_lobe_length_mm,flat_tube_length_mm,flat_throat_span_mm,flat_mid_tube_width_mm,flat_basal_tube_width_mm,prov_mouth_diameter_ruler_mm,prov_entrance_area_mm2,mouth_to_tube_length_ratio,flat_tube_taper_ratio,flat_tube_slenderness,guide_cov_tube_pct,guide_cov_lobes_pct,flat_incision_rel,flat_throat_openness,guide_centroid_rel,flat_n_lobes,fold_state_auto,mouth_proxy_assumption,orientation_confidence,orientation_source,sinus_source,visitor_trait_qc
Oshima,1,oshima1,1,,,,,1,669,1042,2,1,not_triggered,56.47,33.44,0.592,,,1287.5,242.631,18.845,68,5.282,0.695,1,0.0,0,9.7,49.06,4,0.793,1.61,,40,28,1,17.817,1.028,3.5681,0.1004,227.0105,0.0,457,282.401,21.934,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,39,,56.473,33.079,1287.511,7.33,49.058,30.48,28.448,11.599,9.702,73.93,0.1978,2.6277,1.7245,20.865,0.15,0.1298,0.9214,0.3544,4,opened_or_broad,flat_span_over_pi,0.0849,shape_end_complexity,boundary_sinuses,
Oshima,1,oshima1,1,,,,,2,1436,1093,3,1,not_triggered,54.69,33.36,0.61,,,1257.8,200.401,15.933,111,8.825,0.781,1,0.005,0,19.35,47.04,3,0.913,1.54,,91,20,3,14.942,0.991,1.8054,0.1577,69.5626,0.0,719,285.347,22.686,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,39,,54.695,32.766,1257.805,7.574,47.036,30.395,28.448,12.107,9.675,73.52,0.2057,2.5105,1.6534,17.48,0.0,0.1385,0.9276,0.341,3,opened_or_broad,flat_span_over_pi,0.1581,shape_end_complexity,boundary_sinuses,
Oshima,1,oshima1,1,,,,,3,676,1924,4,1,not_triggered,46.91,35.98,0.767,,,1200.6,206.401,17.191,78,6.497,0.995,1,0.0,0,10.56,42.04,6,0.91,1.29,,58,20,1,15.582,1.61,2.6462,0.1004,186.774,0.0,507,247.663,20.628,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,39,,46.905,34.798,1200.601,5.629,41.192,35.052,28.956,18.881,11.157,97.772,0.2709,1.8565,1.4226,18.999,0.088,0.12,1.0073,0.2196,6,opened_or_broad,flat_span_over_pi,0.1052,shape_end_complexity,boundary_sinuses,
Oshima,1,oshima1,1,,,,,4,1596,1955,5,1,not_triggered,45.55,32.68,0.717,,,1032.3,256.874,24.884,73,7.072,0.784,1,0.0,0,9.57,36.24,4,0.838,1.38,,65,8,1,23.861,1.022,3.5188,0.1792,236.3796,0.0,425,296.967,28.767,raw_scan_two_stage_reviewed_ruler_scale,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,39,,45.551,30.141,1032.364,7.624,37.842,28.702,26.839,17.018,9.136,65.556,0.2414,1.6866,1.4099,28.084,0.0,0.1674,0.9522,0.2486,4,opened_or_broad,flat_span_over_pi,0.2098,shape_end_complexity,boundary_sinuses,
