island,sheet,corolla_id,scale_source,scale_qc,mm_per_px,px_per_cm,ruler_spacing_cv,ruler_tick_count,ruler_regular_interval_count,ruler_baseline_y,ruler_tick_x,corolla_length_ruler_mm,corolla_max_span_ruler_mm,corolla_area_ruler_mm2,flat_lobe_length_mm,flat_tube_length_mm,flat_throat_span_mm,flat_mid_tube_width_mm,flat_basal_tube_width_mm,prov_mouth_diameter_ruler_mm,prov_entrance_area_mm2,mouth_to_tube_length_ratio,flat_tube_taper_ratio,flat_tube_slenderness,guide_cov_tube_pct,guide_cov_lobes_pct,flat_incision_rel,flat_throat_openness,guide_centroid_rel,flat_n_lobes,fold_state_auto,mouth_proxy_assumption,orientation_confidence,orientation_source,sinus_source,visitor_trait_qc,fold_state_reviewed,visible_lobes_reviewed,fold_state_source
Oshima,oshima8,1,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,39,,29.464,20.405,474.551,4.418,24.961,17.78,19.812,14.139,5.66,25.157,0.2267,1.2575,1.2599,29.961,10.354,0.15,0.8714,0.4393,6,opened_or_broad,flat_span_over_pi,0.1575,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima8,2,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,39,,36.068,25.485,700.781,4.839,31.144,17.78,23.368,17.865,5.66,25.157,0.1817,0.9953,1.3328,29.519,6.4,0.1342,0.6977,0.4455,5,opened_or_broad,flat_span_over_pi,0.1584,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima8,3,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,39,,35.983,25.061,696.15,4.318,31.581,24.723,22.013,16.171,7.869,48.639,0.2492,1.5288,1.4346,37.535,6.066,0.12,0.9865,0.443,5,opened_or_broad,flat_span_over_pi,0.2094,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima8,4,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,39,,30.057,12.548,133.878,21.04,8.932,3.133,5.503,13.377,1.994,3.124,0.2233,0.2342,1.6231,33.175,43.943,0.7,0.2497,0.4254,8,folded_half,2x_flat_span_over_pi,0.0895,guide_density_secondary,boundary_sinuses,folded_mouth_proxy,,,auto_unreviewed
Oshima,oshima8,5,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,39,,39.201,27.686,916.73,4.704,34.412,26.839,25.485,21.844,8.543,57.324,0.2483,1.2287,1.3503,11.401,1.139,0.12,0.9694,0.3797,4,opened_or_broad,flat_span_over_pi,0.2218,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima8,6,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,39,,37.507,23.791,695.01,5.825,31.598,20.997,22.606,15.663,6.684,35.085,0.2115,1.3405,1.3978,27.968,2.107,0.1553,0.8826,0.3894,4,opened_or_broad,flat_span_over_pi,0.0915,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
Oshima,oshima8,7,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,39,,39.455,10.372,171.806,7.632,31.738,2.201,3.217,3.471,1.401,1.542,0.0442,0.6341,9.8647,44.223,2.908,0.1934,0.2122,0.4461,5,folded_half,2x_flat_span_over_pi,0.2716,guide_density_secondary,boundary_sinuses,folded_mouth_proxy,,,auto_unreviewed
Oshima,oshima8,8,fallback_verified_300dpi,check,0.0846667,118.1102,,0,0,39,,40.979,27.601,918.063,5.035,35.859,24.723,25.485,19.304,7.869,48.639,0.2195,1.2807,1.4071,33.983,5.993,0.1229,0.8957,0.5246,5,opened_or_broad,flat_span_over_pi,0.2115,shape_end_complexity,boundary_sinuses,,,,auto_unreviewed
